GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
PCDHA12	0.335313061435747	0	0	0	0	0	0	0	0	0
PCDHA13	0	0.367610602482502	0.908588857642449	0	0	0	17.8674445353011	0	0	0
PCDHA14	0	1.46084650722151	0	0	0	0	6.91782250559643	0.655965363854742	0	0
PCDHA2	0	0.736330657783405	0	0.0348976645012948	0	0	2.30754935408294	0	3.68856330917902	0.142118378729304
PCDHA3	0.374885325033803	0	0	0	0	0	0	0.537126931878887	7.17739981671894	0.0883922545704071
PCDHA4	0.373911961344616	6.67654069622717	0.0609675410551619	0.0101698998861302	0	0.0760046190588175	0	2.15060465257767	4.58336040588831	0.0106150590591011
PCDHA7	0.384989197080963	2.18670235051885	0.357321656659272	0.0336637141645617	0.326550669334678	0	1.23980979633294	0	10.3659150172353	0.000730592339938372
PCDHA8	0.358789851111719	0	0	0.0127544305164877	0	0	0	0.00368442242250379	2.97929017269453	0
PCDHA9	0.218538224128022	2.12848119526857	0.271926203512949	0	0	0.0194616059422186	0.744164925612528	0.746411214347741	2.63923908391516	0
PCDHAC1	0	0.541726041429004	0.375846230835345	0	0	0.167629398944309	0	0.781612275180117	3.23058350141918	0
PCDHAC2	0	1.75598711851673	0	0	0	0	0	1.23227646257623	0	0
PCDHB1	0.0144263535250967	1.16907766301053	0	0.00577872186495782	0	0	0	0.607988608203838	0	0
PCDHB10	0.619881421178448	6.5828133053343	0.075191230765857	0	0.110148476162417	0.245265913450986	0.416751844627723	1.36374798839951	0.361255926091545	0.231483679070036
PCDHB11	0	0.809127128089559	0.123180114227495	0.241329465919346	0	0.620359940553339	0.9387857648002	2.01818687467138	3.97854136613587	0.0881117512106535
PCDHB12	0	1.27022592699063	0	0	0	0	0.286448974739252	0.197644152522139	0	0
PCDHB13	0	2.27780815916429	1.79966838590236	0.516745210166736	0.729061984359103	0	0	0.848454361498955	0.939909186315056	0.204089073191931
PCDHB14	0	7.46241188209987	0.504843386438928	0.844879177715064	0.879647324231621	0.23272299069782	0	2.61606617897772	53.483510396438	0.345426354244484
PCDHB15	0.302757912870383	9.23518452659932	0.69255652450928	0.328701609399293	0.424062767090526	0	3.71069025240882	0.56553792373299	0	0.253594108311978
PCDHB16	0	1.12616609628039	0	0	0	0	0	0.919162278939532	0	0.000565071791096425
PCDHB17P	0	0	0.716800582973505	0	0	0	0	0	6.81492748396965	0
PCDHB18P	0	1.19073536114395	0	0.0181906242041302	0	0	0	2.73615926016438	0	0
PCDHB19P	0	0	0.393041473430071	0	0.264141183587166	0	3.41696027676916	0	3.57899202982748	0.0078339602910064
PCDHB2	0.722099548903721	4.09690006486365	0	0	0.117361642899947	0.620465957145047	20.3559439259943	1.07863900235332	54.7162779983865	0.660062838061572
PCDHB3	1.01860014595222	6.30625043565064	0	0	0.731109213031901	0.209460894854792	0.912118981738812	0.245975499322171	0.464356486683195	0.057400011139692
PCDHB4	0	1.14496265268216	0	0.146229589761198	0	0	0	1.64562023696276	37.2157285462686	0.262349900878926
PCDHB5	1.94682015939038	1.66448394402786	5.42591898203614	0.464766612098385	4.12022900120557	0	0	4.44640816926688	72.3657981577977	0.47553665685658
PCDHB6	0.617000146000938	1.76522374614722	1.66374280628798	0	0.426417544647193	0	0	1.60707768437759	0.849688135064041	0
PCDHB7	0	1.48366351886999	0	0	0.271900602585039	0	0	0	0	0
PCDHB8	0.527894936292088	2.84923679802019	0	0.00951060988547416	0	0	0	0	1.79115283322733	0
PCDHB9	0.471836745128596	3.41067937684014	0	0	0.554242731871133	0.320491714566134	1.31299209299085	2.04526045560813	25.850173797898	0.25484397474414
PCDHGA1	4.30122237471515	4.30320527906541	0.831622282666789	1.85742597106054	0	0.608610918076878	0.636262613671727	0.598505301437319	27.7362965282337	0.669073652482385
PCDHGA10	2.71619449425022	59.4522012014701	7.32878312817172	0	0.238329118720285	0	1816.47652005955	20.8699206579715	13215.3768624922	0
PCDHGA11	11.2074090071198	24.6524246524531	16.4681230961937	0	3.89358900774537	4.50960596604195	114.346393588698	36.1391281950485	4771.18585737372	1.33015026025473
PCDHGA12	14.0867322421752	255.407374245588	1.58947066033204	0	2.28608488889017	0	338.120785338606	11.8716904081323	2477.41892141017	0.151211440590654
PCDHGA2	1.41761956325269	15.7314931708573	2.98827110337972	0	0.161397865038914	0	2.69281532825787	4.49198715038208	0	0
PCDHGA3	3.81650918858085	1.69714034509058	3.71729564823284	0.744616853098851	3.52289909890249	1.04390293489102	20.7225407542197	3.01864321377552	86.9142432513619	0.22104492295399
PCDHGA4	1.04304255620982	1.58764141212206	0	0.872758625553694	4.14737433137976	0	107.998364853864	0.443301767542003	1.97806277253996	1.0261569517775
PCDHGA5	0.690310780083926	182.98917787809	5.40502397854272	2.10214006753045	14.6245700300167	0	0.733104821565773	2.0665159973904	1898.00333170835	0.0275522512286866
PCDHGA6	13.0335335240912	158.562853714651	22.519274058504	5.94991797291767	2.16298370787262	3.94149703897769	550.348776835185	0.604282850552191	49.873203819115	1.0330035919365
PCDHGA7	2.59329532775126	611.345381144077	5.24614812101718	0.601224152897664	2.98498667500938	0.349067737573834	191.837428841138	9.87011962223378	70.590981201241	1.1377234448418
PCDHGA8	11.9071236029101	12.4828735528968	10.3086600075785	2.49804635681614	4.1211003682563	0	244.998140235991	4.52625569479582	10.1183234715158	0
PCDHGA9	10.7607548215647	6.01038922855961	4.03621719092236	2.82078218085246	3.83787854188689	1.59888155071568	185.269320900714	9.24168912054358	1372.48733580443	1.81826432915656
PCDHGB1	1.20874121876889	19.300256825909	4.53161245188616	0.652836390815946	4.33798209952276	0.334932376765548	81.8626296995865	2.92002595029375	207.966173273121	0.321441054826524
PCDHGB2	10.279078930378	310.024941990662	3.45021475647719	1.44095506198788	20.9797331000253	0	235.846671469407	7.22045208241884	2.671294387393	2.18328535250043
PCDHGB3	14.2375000920856	89.4393364688406	21.9378773209128	1.11350817999373	3.32568972239412	1.1532553164679	32.8456444976443	79.7963359988465	11606.6338979773	0.839786538996705
PCDHGB4	3.24421961475251	29.6643303332389	2.82088548999508	0.809366835755898	5.74370718814884	0	241.505928694075	0.43543194197582	3993.79597364109	0.691647988553277
PCDHGB5	2.89012255947443	60.150767627725	14.3039573114269	1.24672377629577	5.67041652922699	4.9776390959764	2559.53015972825	9.61052836477207	11450.6705710117	0
PCDHGB6	22.9269554849392	153.914230763906	5.90913677713071	3.3645432666708	9.57807958844557	1.17998359732125	1181.97520447319	77.1089705423254	20193.7868055292	0.592852406144241
PCDHGB7	5.80664010412982	0.813477969610792	10.3279841830352	0.262759490129193	0.53233880334076	1.17196364156642	983.084390459719	34.5983122918553	1945.10609372546	0.492220753563208
PCDHGB8P	2.69808190974527	267.548192210719	2.00160540701829	0.715328918954182	0.310832350844559	0	98.7851054456077	9.12550700114615	1471.9112056668	0
PCDHGB9P	2.45823182241201	17.8226244216664	6.77866209164257	1.49102019569451	1.86208514544878	0.52411168097424	39.9995351620922	9.30815978674448	844.840869568313	0.203692939574068
PCDHGC3	10.6396865244437	48.9255702269183	26.1098687296616	0.548538160444459	7.4593200638501	4.35478085877401	103.701120029316	7.28020815161597	71.008378645453	0
PCDHGC4	4.6549914146756	7.235463774699	2.52781488702218	0	6.29577233427542	6.2237073572611	99.862422597061	2.50345515013258	4.62960587907915	1.15049144524682
PCDHGC5	1.96709680912356	8.22171071830005	6.21494449000858	1.59922731208347	2.17520938797964	0.695345631003	96.8130298483932	9.45935127761702	1334.88747174118	0.450838208364745
PCED1A	193.170710659182	385.388996323175	656.791551788186	45.4140367525911	0.388014934363074	39.8440674484882	4496.95797790573	2219.44568026531	661978.101197755	2.05470861076481
PCED1B	255.385413032122	8012.7936464177	1565.04959047493	15.2004093101429	3.9122973778206	176.160894977861	3000.68593128251	152.482477939697	6.49706281244538	0.43251793069655
PCED1B.AS1	29.5894069838024	22884.9403374366	402.585903355305	70.8640913524303	4.54609783609824	66.6950326939148	14868.3903713686	163.658159264299	123659.517755445	0.638478280982008
PCED1CP	0	3.90964607280996	0	0	0	0	0	0	9.60763825664659	0
PCF11	2387.40019223227	36235.4753504846	1549.98450743088	749.552091680224	84.0936603414951	1076.16219953855	428674.409238099	0.845809939740705	94.7248707794704	0.140495222442171
PCF11.AS1	9.02261030374795	193.088359054784	8.30275511053048	0.5594080126625	16.3518479954515	4.45779958030116	121.109848310525	1.89734000709029	7.59278682956601	0.237663135497138
PCGF1	59.6487440923558	0	20.115864301657	1.76555956238894	2.35783065471869	4.13232115031605	24.2960122365933	0.940487314012302	32621.0673814159	0.29037259826882
PCGF2	0	3.04035875392153	3.75509559676229	0.126723198026768	1.39154711099284	2.55536869261014	0	7.51767475030208	8.14690388657604	0.984825383801184
PCGF3	168.047321518292	1270.64333437491	4132.94735334185	0	3.84704743787611	430.792818437129	7474.38446422782	3848.44588666244	8.27243821326142	0.397199218802766
PCGF5	1235.24006431008	2116049.59372711	9.53951832099906	0	176689.065925288	73683.5497555346	818423.824429984	4530.83150461055	12.8384924389834	112.969283765218
PCGF6	4.057917674907	45.6910336964087	16.1746970508905	0.282212253594391	2.06016980982625	1.00204157800089	757.01545333416	0.297256636590001	0	0.3059101201357
PCGF7P	0.353616266769531	0	0	0.00972479333006386	0	0	0.785614864363894	0.112258972141269	1.92539389426801	0
PCID2	121.320111213816	6179.18692709019	3.26334262155976	210.436280518815	1.24425730782324	273.123676258715	62823.1582727966	778.32333239869	45.3194800049867	1.92452975997516
PCIF1	1018.93506076603	49798.3244777229	494.8808260266	0	3.99807248051496	34.6510821258765	40630.8784824133	0.599353557938396	683.289837403877	0.128350997694675
PCK2	13.9426553902785	721.129942827691	17.2248354104284	2.65448523185999	0.587235104324418	0.390474887107497	320.706566621034	896.928135494637	218.206940284158	0.644767153791545
PCLAF	1.67763346295117	0.67283231010678	2.81150535194987	0	4.46341098627537	1.74461471938952	86.0218792039057	0	24.9516439184459	1.69752904733873
PCLO	0	4.17199833113599	0.657021238903249	0.675384169630584	0	0	2.38805384137176	4.28294540696029	2151.9804143691	0.555412694012883
PCM1	832.036781542312	24848.2646979636	2782.63014597894	406.995192458106	1.24907289455566	2818.94557664228	19653.0770539615	30.4846902661524	22110.5801142373	0.301404355880586
PCMT1	64.2912275021965	3408.96222603159	1071.81400353219	0.977525593340372	197.4271595054	50.6177148937833	678.341087277897	106.147837384469	218.079874540448	0.190164109752873
PCMTD1	4281.64630848845	40.422787476724	1839.4796764403	1.28961576517762	6975.81099788861	2079.7599693121	394759.763622391	35.1489859977825	10.0939534764464	0.146476001681545
PCMTD1.DT	44.7766708062258	26.440906931421	4.95221658057634	7.9450894467079	0.451674022011853	8.44991479341938	7427.41480191899	5.18765417062258	2318.18389174142	1.9797451929109
PCMTD1P2	0.226137114869624	0	0	0	0	0	0	0	3.76018935983734	0
PCMTD1P7	0	1.26146467700989	0	0	0	0	0	0.811679629417595	0	0.0010332893709922
PCMTD2	1693.31835320153	6366.55072724395	3043.69820809217	29.8140193150976	45.0676907201828	43.7515268089548	39731.466518111	2160.01609678141	6.61724021362205	0.32107235224142
PCNA	73.2382492545296	0.885232937154932	52.3983153061505	4.76336706887559	2.48026255273592	85.6317757837015	78.0005508065518	195.838966147999	21715.8491470578	0.408344191369766
PCNAP4	0	0.58931657784733	0	0	0	0	1.43994241937096	0.740468650803068	0	0.00201558997589745
PCNP	16.9305159759445	0	841.647444026418	1.78269840986166	11.7682667095476	264.873215717675	34600.4750817813	126.716516986172	162.502185636402	0.27943623788069
PCNPP1	3.27232075349783	68.2415804746945	0.65641311366767	1.78441707374691	1.38602037351855	0	3.03037441023511	26.9552310574586	0	0.20852325830811
PCNPP5	0.329492264981853	0	0.262676304696963	0.472300189926276	0.67419002882621	0	0	0.861634649908733	0	0.0388224053856238
PCNT	217.39316437925	1739.1078084951	852.393174585298	2.01009944573823	14075.3435217085	4.27799643586967	4232.32640300575	853.631316424661	0	0.511052996432153
PCNX1	16962.2809189913	0.677323735570744	1504.11886371709	0	11204.3993719155	27.0621253885107	421173.255396798	3088.71204132111	568410.895426332	0.0999686940011491
PCNX2	195.337826585597	2940.27867098112	3.91208194275705	513.587184892019	4.21394261020115	13.0471581384047	53157.2634474575	0.37592956129169	673552.853348037	12.8136261219148
PCNX3	2200.07029363111	95584.1049676922	864.351299944914	400.553507236318	0.329946951084577	1367.08092644768	572035.787121525	3185.5960099845	19131851.8973133	0.238872917243643
PCNX4	104.936010978564	214.628653743986	32.0117206845057	277.809879716874	0.951045438296234	4.93546408104138	20456.118953921	5.36532839661969	15.0179209693279	0.39658500287249
PCOLCE	4.85928752405397	20.8487373810051	4.12570368797151	5.19187790361157	8.01601512950765	6.94557095545239	14.2291991349787	5.13475100265228	1707.08490529276	3.26843944045093
PCOLCE.AS1	14.8156144385103	7.76049916257632	2.35188166297561	1.31601275073751	6.77458268390304	1.02869444188711	20.3842013442223	11.3387675597067	289.084954594155	0.433410378467676
PCOLCE2	0	108.103028496871	3.00889060655815	0	0.356547145211607	0	24.1660851430218	10.8282736383436	1440.33128515693	1.73611202629659
PCOTH	2.08511086567564	0	1.26128054424743	0	1.44712696779187	0	75.668276887487	1.3621965567181	3.8643357313535	0
PCP2	0.549378366024445	22.5238155708002	6.65848289511064	0	6.04674648404575	0	2.45041325091184	0.382400226934419	0	0.173275374257932
PCP4L1	1.10279447769092	12.2421202386606	0	0	0	0	9.32680771129409	1.14812339434351	10.3790664333914	0
PCSK1	0	0.445624533467016	0.839976084079336	0	0	0	16.5227691697697	0	0	0
PCSK1N	13.6224476654042	4.47779643207377	0	0	19.2751736639553	24.8773285341712	0.45557098750679	0.674996896257519	0	8.16477008492785
PCSK4	9.03770624090455	1.30510851940839	11.6256219948336	2.02629952539157	3.08192412223577	2.89139661144391	10.7344413679087	4.18944317242594	1145.88971863446	0.45796717414185
PCSK5	624.947278630988	14106.4372528793	25.2701021645818	10.5416180380861	322.286064449174	8.42340315828799	27726.354836024	61.8187398239835	0	4.59528558367711
PCSK6	55.5618113876839	45.9083135709099	0	0	10.5435658345914	89.0719575684283	3.7177345029436	216.972816268025	4.86889590792733	0.18531764885481
PCSK7	1197.46608831848	86356.8093445531	23044.9106135982	7118.20442139162	0.430998287378904	414.77262163472	9684.14637403336	702.046384776581	911167.37514727	3.47664061079509
PCSK9	0	0.69159501180908	1.00665954092392	0	0.26316895246023	0.589422155652992	0	0.0785995967034911	3.6871224562795	0.241217638290557
PCTP	10.7196158679295	21296.5449614399	0	0	1.90258182066496	54.9210155775313	313953.136954925	13034.6099141545	7.75012971519741	0.285024143094652
PCYOX1	25.5631311715122	192.475871773002	44.9774294081529	0.737550021299661	26.102856082584	22.6139785107239	24039.812115596	0.530163093917725	0	0.475084027667632
PCYOX1L	331.202152837997	15.0236550707913	211.252628709016	2.58207289022177	0.762865978343347	29.0897167504763	4.54270018726301	4.03750981766275	0	0.231825701198527
