"","6","7","8","9","18","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000164068.16",11.6003164325176,11.7742252971176,12.0238220371842,12.3164314017178,11.9817494511213,11.7119725395518,11.4124750891671,11.8647949507524,12.747224759215,11.7259111454284,11.35703221653,10.7925659227362
"ENSG00000164070.12",5.87167208313069,6.70096102609476,6.4388349551149,6.62949514770252,6.16726933285727,5.87167208313069,6.19866003552412,6.36925553022025,6.37092314567768,6.4276485424806,5.87167208313069,5.87167208313069
"ENSG00000164073.11",9.58501272382873,9.61814539794803,9.52491134072265,9.85658191586989,9.9394323010689,10.0085712388124,9.7212330315072,9.50996228708533,9.70629951998191,9.99236985924563,9.93975694614223,10.158288794264
"ENSG00000164074.16",9.7520471636031,10.0063370119592,9.75467233345819,9.9469358917753,9.71546536768934,10.0971318646148,9.59473647233302,9.74084222152052,9.75265562591383,9.61794822976771,9.811094997968,9.77614045563042
"ENSG00000164077.15",8.40122220328968,8.30870435315263,8.43258954441375,8.59083966540904,8.57718522383197,8.63292149808396,8.33065060879655,8.50164664810116,8.04133829401004,8.67609632290304,8.30121888605734,8.5898550196314
"ENSG00000164078.14",6.70523986490238,6.3666373610864,6.4388349551149,7.08719564941805,6.45981991831101,6.6458611615802,6.94958747617622,6.53261468417602,7.30342489021261,6.80609001950696,6.416572219873,6.84006743405503
"ENSG00000164080.14",11.2241303964792,10.8727892103328,11.3045120630123,11.3483851070449,11.3906625615472,11.3316188697697,11.0825904183421,10.8524237488376,11.2747481180398,11.1363815563512,11.2910058012286,11.4432227373811
"ENSG00000164081.13",10.3993114279839,10.010528521529,10.1719419811389,10.8280674007351,10.1282926545032,10.92173660021,10.1990561209572,10.2455626666492,10.0745238972533,10.8476770251508,10.7936489044199,10.5603173656542
"ENSG00000164082.15",7.54668451588904,6.81346631058102,7.0619060772854,7.29249255250876,7.00788370189657,7.84001023195649,7.02241988522629,7.14264553337004,7.0343459006216,7.8928539165263,6.94316450556846,8.59293894485265
"ENSG00000164086.10",11.0937646042423,10.860485268148,10.9525003115019,11.1327071087898,11.1392098072986,11.3063645095797,11.2895444175694,11.2857023223065,10.8809896700222,11.0820432981065,10.9359619365679,11.0010348640763
