"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Mesenchymal Stem cell:Synovial Fluid","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Mesenchymal Stromal cell:Placenta","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Smooth Muscle cell:Blood Vessel","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Fibroblast:Corneal Endothelium","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Natural Killer cell:Splenic Red Pulp","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"ZNF683"
"Natural Killer cell:Lung","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"ZNF683"
"Natural Killer cell:Gut","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"ZNF683"
"Stromal cell:Embryoid Body","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Vascular Smooth Muscle cell:Embryonic Stem Cell","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Mesenchymal Stem cell:Peripheral Blood","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Lymphocyte:Blood","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"FGFBP2"
"Cancer Stem cell:Kidney","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"B3GAT1"
"Mesenchymal cell:Fetal Liver","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Eosinophil:Sputum","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"TMEM37"
"Amniotic Fluid Stem cell:Amniotic Fluid","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Glutamatergic neuron:Dorsolateral Prefrontal Cortex","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"GFAP"
"Progenitor cell:Bone","1/100",0.221926911560385,0.258880593365401,0,0,4.09214594928881,6.16034588762116,"CD248"
"Hematopoietic Progenitor cell:Undefined","1/101",0.223881866241205,0.258880593365401,0,0,4.05102040816327,6.06290601418737,"TMEM37"
"Myofibroblast:Liver","1/101",0.223881866241205,0.258880593365401,0,0,4.05102040816327,6.06290601418737,"CD248"
"Natural Killer T (NKT) cell:Liver","1/101",0.223881866241205,0.258880593365401,0,0,4.05102040816327,6.06290601418737,"ZNF683"
"Cytokine Induced Killer cell:Blood","1/101",0.223881866241205,0.258880593365401,0,0,4.05102040816327,6.06290601418737,"ZNF683"
"Neural Crest cell:Germ","1/101",0.223881866241205,0.258880593365401,0,0,4.05102040816327,6.06290601418737,"B3GAT1"
"Mesenchymal Stem cell:Oral Mucosa","1/101",0.223881866241205,0.258880593365401,0,0,4.05102040816327,6.06290601418737,"CD248"
"Stem cell:Esophagus","1/102",0.225832006978328,0.258880593365401,0,0,4.01070923418872,5.96779050603106,"CACHD1"
"Lake Et al.Science.Ex3:Brain","1/102",0.225832006978328,0.258880593365401,0,0,4.01070923418872,5.96779050603106,"MPPED2"
"Hepatoblast:Liver","1/102",0.225832006978328,0.258880593365401,0,0,4.01070923418872,5.96779050603106,"CD248"
"Mesenchymal Stem cell:Umbilical Vein","1/102",0.225832006978328,0.258880593365401,0,0,4.01070923418872,5.96779050603106,"CD248"
"Neural Stem cell:Inferior Colliculus","1/102",0.225832006978328,0.258880593365401,0,0,4.01070923418872,5.96779050603106,"CACHD1"
"Oligodendrocyte Precursor cell:Brain","1/102",0.225832006978328,0.258880593365401,0,0,4.01070923418872,5.96779050603106,"GFAP"
"Limbal Mesenchymal cell:Sclerocorneal Tissue","1/103",0.22777734539855,0.259004884687061,0,0,3.97118847539016,5.87492334394335,"CD248"
"Theca Interna cell:Ovarian Follicle","1/104",0.229717893074581,0.259121783388128,0,0,3.93243510996632,5.78423168094792,"CD248"
"Mast cell:Kidney","1/106",0.23358466235033,0.261392360249179,0,0,3.85714285714286,5.60909836773195,"BEX1"
"MKI67+ Progenitor cell:Large Intestine","1/110",0.241261218690496,0.267856943585511,0,0,3.71484740685265,5.28204879592619,"CD248"
"Cancer Stem cell:Undefined","1/125",0.269382960523102,0.296742167451229,0,0,3.26300197498354,4.2798227837863,"GFAP"
"Sertoli cell:Fetal Gonad","2/446",0.306964081942528,0.335518880262763,0,0,1.83051801801802,2.16188669134911,"BEX1;MPPED2"
"Astrocyte:Brain","1/164",0.337805969121272,0.366389551123841,0,0,2.47740077626142,2.68868244347541,"GFAP"
"Granulosa cell:Fetal Gonad","1/185",0.372005729477856,0.400403113407463,0,0,2.19232475598935,2.16787161609636,"LRRN3"
"Endothelial cell:Fetal Gonad","1/208",0.407477624681625,0.435260190000826,0,0,1.94646554273883,1.74747692323503,"LRRN3"
"Leydig Precursor cell:Fetal Gonad","1/217",0.420816794239308,0.446129082614605,0,0,1.86451247165533,1.61384314167217,"LRRN3"
"Gonadal Endothelial cell:Fetal Gonad","1/459",0.687237380911419,0.723137841108284,0,0,0.868550040103378,0.325771852570402,"TMEM37"
"Microglial cell:Embryonic Prefrontal Cortex","1/472",0.697485751834617,0.728485118582823,0,0,0.844014038736514,0.304075632649228,"BEX1"
"Multilymphoid Progenitor cell:Umbilical Cord Blood","1/530",0.739340162821328,0.766521786454465,0,0,0.749238069518923,0.226267770973868,"ADAMTS6"
"Oogenesis Phase Fetal Germ cell:Fetal Gonad","1/844",0.884502462342138,0.910327351753588,0,0,0.46256082504176,0.0567700815027094,"POLR3G"
"Mitotic Arrest Phase Fetal Germ cell:Fetal Gonad","1/948",0.912055183209665,0.93188246980118,0,0,0.40952093614637,0.0376983608425212,"PIK3R3"
"SLC16A7+ cell:Lung","1/983",0.919789475671937,0.933023856616857,0,0,0.394197597572634,0.0329590447960883,"MPPED2"
"Meiotic Prophase Fetal Germ cell:Fetal Gonad","1/1034",0.929879581544931,0.936521578555966,0,0,0.373728194084991,0.0271701082622436,"PIK3R3"
"Natural Killer T (NKT) cell:Fetal Kidney","5/4543",0.994106330052079,0.994106330052079,0,0,0.377356642671759,0.00223059517624714,"ZNF683;FGFBP2;SLC4A10;KCNQ5;SLC25A20"
