"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000267453.8",6.09063178836271,5.69374839297101,6.11612709463888,5.30410474030569,5.89159951945343,5.5174025970905,5.30410474030569,5.54281663721736,6.07876819917149,5.30410474030569
"ENSG00000267454.6",6.12470987498275,6.59981072282608,6.53786160564305,6.75924034297104,6.75090542788238,6.14607357782368,5.99173178880266,5.64131146452738,6.61633396170509,7.58375628478875
"ENSG00000267457.1",6.47239318866684,6.61265726851597,6.74558229632222,6.9343275231983,6.50092546892218,6.93680060665671,6.80912063810905,6.7369423373397,6.43759060556973,6.32102324269748
"ENSG00000267470.6",6.21859984149742,6.38413838477603,6.92004375958265,5.94184721382742,5.84102103033292,6.24225385899818,6.1227503865133,6.08708137532848,5.30410474030569,6.45864482074512
"ENSG00000267472.1",6.18854166385279,6.51913910369387,6.0469661490144,5.78785803236818,5.84102103033292,6.52993261413835,5.94156840893025,6.61087182962025,6.21647028644868,6.56257876512305
"ENSG00000267474.1",6.77669549371064,6.91193532719313,6.55130240855088,6.9194697156779,6.9103751786796,6.63950574243091,7.00292908091581,6.57188810192992,6.65650838459039,6.78416802820276
"ENSG00000267475.2",5.64287099196959,5.94689139813129,5.84937588524839,6.02559676950478,5.84102103033292,5.93943501876353,5.30410474030569,5.77991396020464,5.55172432613911,5.60965290413382
"ENSG00000267481.1",7.55296538225152,7.85644645148511,7.67878395522238,7.17430085479969,7.45359463549538,7.55763702283083,6.64376146077667,7.23917122360802,7.37922889197096,7.56263419824148
"ENSG00000267493.4",6.12470987498275,6.09969965194483,6.23779322768373,6.16735874216893,6.05916165031704,5.67287924374726,5.94156840893025,6.32441615483134,5.30410474030569,6.38254925728321
"ENSG00000267508.6",7.17828497293435,6.56027850226461,7.13695181711674,7.03339971516253,6.73363421812314,6.60937185981656,6.5503204635811,7.35586704706749,6.43759060556973,7.25150580921715
"ENSG00000267512.1",6.21859984149742,5.85349479085598,5.77701891725649,6.39177964312001,6.38533434722116,5.60547999622969,6.57448981127989,6.12101341098651,6.07876819917149,6.20762511666569
"ENSG00000267519.6",13.9969232380868,12.873095204783,13.5433198418834,13.0212517016568,12.9777649086019,12.9686738707687,14.2736096806458,13.33370940301,13.5604935809215,12.7608285106196
"ENSG00000267521.1",6.09063178836271,5.58004176995954,5.77701891725649,5.30410474030569,5.30410474030569,5.86540506108933,5.30410474030569,6.15345568266817,6.11563286428831,6.04574810132696
"ENSG00000267526.1",5.88821630111901,6.43130209844338,6.17932932854791,5.72353410448053,5.98095760164723,6.09305183252806,5.30410474030569,6.21450597381044,5.90699471270285,6.32102324269748
"ENSG00000267534.4",8.34336983201495,8.61397774618352,8.45472054723829,8.10392174187337,8.51540468704765,8.36418031885363,8.02900767819533,8.03173048981567,8.50813885038058,8.82803468330717
"ENSG00000267546.2",6.59717632628809,6.54675198615241,6.55130240855088,6.46318673396266,6.22379516595241,6.49631026579715,6.9865790973961,6.21450597381044,6.41275299791046,6.51197965838551
"ENSG00000267547.1",6.32896714825075,6.20592554987108,6.74558229632222,6.22934563993982,5.84102103033292,6.51326446931494,6.4740894496027,6.46726573968465,5.85512356207373,5.30410474030569
"ENSG00000267549.6",6.72590653572567,6.12217408555086,6.11612709463888,6.65068332660742,6.09513799294061,6.14607357782368,5.756677443076,6.29824326203623,6.36098677804877,6.6107703545061
"ENSG00000267551.3",6.47239318866684,6.18581999150109,6.2187735557733,6.16735874216893,6.252929512203,6.12003844960952,6.66586836718489,5.97401953130243,5.99861311015861,5.60965290413382
"ENSG00000267554.1",7.85828677646544,7.49017546381827,7.31436439502937,8.0857974241995,7.91860130156933,7.36379583836863,7.26491998669402,8.04390891376878,7.15740723269169,8.09499653746121
"ENSG00000267570.1",5.64287099196959,6.05252144168174,5.99666725616617,5.64696728862549,5.64485094672854,5.67287924374726,5.30410474030569,6.24336565754215,6.15073650728561,5.98234571054588
"ENSG00000267575.8",9.66608551818262,9.55140070169644,9.78200723268235,9.34054222417756,9.55939186930665,9.63509965270652,9.48339115016692,9.88864175242327,9.62344660480738,9.94211959934172
"ENSG00000267581.1",6.09063178836271,5.58004176995954,5.8145340695278,5.30410474030569,5.89159951945343,5.93943501876353,5.30410474030569,5.30410474030569,6.30606171383186,5.91184035319929
"ENSG00000267586.7",6.32896714825075,5.85349479085598,5.84937588524839,6.06376759757125,5.7848856635458,6.12003844960952,5.30410474030569,6.08708137532848,5.30410474030569,5.60965290413382
"ENSG00000267587.1",6.18854166385279,6.12217408555086,5.88202872694803,6.09995292374224,6.12940130197784,5.67287924374726,6.30033120365691,5.93144357330315,6.30606171383186,5.98234571054588
"ENSG00000267598.1",6.21859984149742,6.09969965194483,6.09381063161599,6.06376759757125,5.7209510877469,6.40676368163947,6.50016068840478,5.83548115054409,6.24741520047499,6.01481050313275
"ENSG00000267605.8",5.78210462256625,5.64180110088903,5.77701891725649,5.30410474030569,6.60429460533191,5.5174025970905,6.26777184860322,5.30410474030569,5.30410474030569,5.5203614218843
"ENSG00000267607.1",5.78210462256625,5.64180110088903,5.91284555681199,6.1989561668355,5.84102103033292,6.00525733628133,6.03824045158459,5.30410474030569,5.30410474030569,6.25484239460144
"ENSG00000267632.1",8.28287916977119,8.04702039366118,8.08608764359672,8.61572717759639,8.09049897475093,8.17956260037892,8.81558214839344,7.97555415216562,8.39620010526824,7.16750550196264
"ENSG00000267640.7",5.30410474030569,5.30410474030569,5.49789098323059,5.30410474030569,5.98095760164723,6.54632659100922,5.30410474030569,5.30410474030569,7.02255676233482,5.73541511403141
"ENSG00000267645.5",6.05485118780892,9.19459951164403,8.85581050043946,7.71043312398881,8.63799846743558,9.2158705550456,5.30410474030569,8.06197732171797,7.75812682074548,6.64169444951239
"ENSG00000267648.1",7.00124451559701,6.65027331209335,7.04629295043872,7.30081543860793,6.64288588809607,6.7915842617189,7.18361112765266,7.39579305050298,6.75078690128389,6.65682141175954
"ENSG00000267655.1",5.78210462256625,6.16518663120216,6.34367668054073,6.34091061023087,6.02121272570392,6.17124360584025,5.82598595181055,6.24336565754215,6.27724537002208,6.32102324269748
"ENSG00000267666.2",6.30268643279375,6.09969965194483,6.09381063161599,5.84433290597058,5.64485094672854,5.97321320325003,5.30410474030569,6.18457420160212,5.55172432613911,6.01481050313275
"ENSG00000267670.1",6.61655707217609,6.28171526807027,5.91284555681199,6.66955428945938,5.93795496369097,5.90362869017371,6.1227503865133,6.59156475496088,5.73195151124773,6.04574810132696
"ENSG00000267672.1",6.8565177079761,6.84171867206342,7.10475869443385,6.57160158533782,6.71608574077961,7.10609156303724,6.1227503865133,7.35586704706749,6.91826291902761,7.39640055639642
"ENSG00000267673.6",7.40409642775378,7.27817748093011,7.03770541445057,7.32251721185271,7.17607706184075,7.40338502060369,7.47055471460253,6.88027130452605,7.1445714571652,7.48967984139846
"ENSG00000267680.6",10.5793600701569,10.6070043845252,10.7602144506889,10.817355782758,10.7684671033094,10.8025332583686,10.7574144970256,10.7952137325667,10.8931820358679,11.0182566562016
"ENSG00000267681.1",6.27558165865657,5.97497948178747,6.32690564283726,6.02559676950478,6.16215827164593,6.09305183252806,6.03824045158459,6.12101341098651,6.11563286428831,6.3625055123023
"ENSG00000267682.1",6.12470987498275,6.31719686196585,6.36013767618613,6.94899901826306,6.47889835384705,6.19562246348533,5.94156840893025,6.27125037406561,6.11563286428831,6.27747811473671
"ENSG00000267698.2",6.51574835238465,6.36786484700084,6.32690564283726,6.43998009829802,6.89539501915866,6.40676368163947,6.19857088086576,6.90980871954295,5.99861311015861,6.27747811473671
"ENSG00000267699.2",5.30410474030569,5.94689139813129,5.94209306178839,6.57160158533782,5.30410474030569,6.30762359209746,5.30410474030569,5.30410474030569,6.33395063053509,5.30410474030569
"ENSG00000267727.1",6.05485118780892,5.69374839297101,5.84937588524839,6.28694956986713,6.05916165031704,6.21927400920048,6.5503204635811,5.83548115054409,5.30410474030569,5.83137981632029
"ENSG00000267731.1",7.64635098538025,8.28432790975612,8.19047319110236,7.87599772924183,8.35165988256625,8.09826861655,7.27797509566101,8.5681372626269,9.04969003563874,8.61345447565145
"ENSG00000267744.1",6.09063178836271,5.7394116426616,5.96997861050974,6.13441396340085,5.98095760164723,5.67287924374726,5.30410474030569,5.30410474030569,5.30410474030569,5.30410474030569
"ENSG00000267745.1",7.15450716674887,7.29960746433209,7.37496999562666,7.16213913644332,7.2791333301533,7.44179848254381,7.48169060111722,7.27207581799966,6.8542033758125,7.26050133543851
"ENSG00000267749.1",7.89968853502002,7.7400546994188,7.76472673172748,7.91096937491597,7.64114490184887,7.5082112112233,8.27223784133009,8.19861379243519,7.48217110644579,7.27830254048548
"ENSG00000267750.6",5.64287099196959,6.82083800219583,6.85142101015336,6.06376759757125,5.30410474030569,6.93680060665671,7.51454112096782,7.04727901296445,6.07876819917149,5.73541511403141
"ENSG00000267751.6",6.32896714825075,6.71014284636406,7.002727592969,6.2586438310403,6.3347419161279,6.98142605162116,7.52531111728773,6.53135174791523,6.27724537002208,6.87399908938852
"ENSG00000267757.4",5.71853443414031,6.05252144168174,6.19929590285611,6.06376759757125,5.84102103033292,6.06501170914374,7.01905794333948,7.26120264250181,5.85512356207373,6.96873756777164
