"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000242498.8",9.88431419003466,10.0265866816161,9.75717685916607,9.12766052018511,9.27893522269922,10.3047149983616,10.6441182151104,10.0286988116172,9.67802156725278,9.37819855292658
"ENSG00000242516.3",6.0171100836322,6.16518663132666,5.57795463304316,5.304104740481,5.93795496382837,5.90362869031311,5.304104740481,5.83548115068748,5.304104740481,5.304104740481
"ENSG00000242525.1",7.16645307361131,6.96891478251297,6.93892659921675,6.72424939161229,7.10230472523468,7.3229486979918,6.7897613352203,6.71981354182863,6.99368355008455,6.82354375808095
"ENSG00000242534.3",6.72590653582097,7.26368687602828,6.66493749049693,6.75924034306475,5.304104740481,6.76546224495816,7.45932307917505,7.71676592010736,5.304104740481,6.75712372174137
"ENSG00000242539.2",7.48064804349941,7.36181738293264,7.61461932786581,7.40582547337307,7.15197314843217,7.4342061899432,7.38981688601531,7.36596522121119,7.67518985383343,7.21486672073053
"ENSG00000242550.6",6.21859984161896,6.68659520780788,6.93892659921675,6.4858459448994,5.72095108789706,6.24225385911842,5.99173178893697,5.7799139603513,6.46179286261971,6.27747811485503
"ENSG00000242551.2",6.15729089724785,6.73318934859617,6.46777884793603,5.78785803251437,6.2810779534107,6.03579614241979,6.23390206963246,7.25023506169672,6.69521388566759,6.64169444961179
"ENSG00000242559.3",5.71853443429062,6.09969965207299,5.88202872708869,5.64696728878007,5.84102103047598,5.93943501890085,5.67413076751389,6.21450597393221,5.99861311029252,5.60965290429064
"ENSG00000242574.9",11.5871741999054,11.6850156975859,11.4262903044688,12.6209301526357,11.6056926353102,11.8946508348265,12.1458492341643,12.0893675436153,12.0907194493329,11.4676322172806
"ENSG00000242583.1",7.25811011268389,6.43130209855349,7.13695181719359,6.75924034306475,6.68011194190534,6.76546224495816,7.08149322753423,6.83449068612047,6.30606171394862,6.64169444961179
"ENSG00000242588.6",11.0037644943003,10.7954151832678,10.7530669419637,10.4495806215904,10.7693829512532,10.9625256463253,10.9875378769919,10.9232130141321,11.1159010310074,10.6388590884192
"ENSG00000242607.1",5.78210462271278,6.05252144181258,6.51042470003794,5.54682973850215,6.33474191624312,6.44359837874864,5.88680343465833,5.93144357344093,5.304104740481,5.78588051935992
"ENSG00000242611.2",6.15729089724785,6.16518663132666,5.57795463304316,5.54682973850215,5.304104740481,5.51740259725287,5.88680343465833,6.44492761320124,5.65386454525682,5.304104740481
