"","21","22","23","24","26","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000278768.3",8.73313137026785,9.00723763838196,8.83427538422239,8.05596602620676,8.48615250626157,8.23907361297928,8.41744015980831,8.70732936508129,8.5379012672633,9.04812024512361,9.43696497311359,9.04823713926858
"ENSG00000278769.1",6.38934424435165,5.90138583896852,5.85267951682127,5.66334245164478,6.09199182471406,5.49184505086848,5.39092974456019,5.81602028733508,5.15255379677431,5.48727373689096,5.87873484546843,5.88939572581987
"ENSG00000278770.1",5.15255379677431,5.15255379677431,5.15255379677431,5.80973211077706,5.82259704097208,5.15255379677431,5.15255379677431,5.78251779873429,6.07441032756095,5.96356595691906,5.79445962403936,5.67637909228821
"ENSG00000278771.1",9.09316860531367,9.43635922438249,8.32100251394848,10.893825874501,9.20314871655061,9.54371436015626,8.85965554734781,8.96252081084559,9.42051787258692,9.88103707259908,8.50460869316312,9.34419603866903
"ENSG00000278784.1",8.05474421430851,7.78781506468594,7.82427401249187,7.29407363182832,7.84339676090724,7.91769324624983,7.74242204661687,7.82724397066858,7.60031287739738,7.6252276259327,8.01982492105463,7.90504953423127
"ENSG00000278791.1",5.81263493537046,5.90138583896852,5.94426300195785,6.21742991111856,6.24725660995965,6.00703077307119,6.31415739938346,5.87809630318568,6.28614099573601,6.02669401671646,6.54507827452974,6.00040937153103
"ENSG00000278794.1",5.42398691203386,5.53010869911173,5.80163527876873,5.66334245164478,5.82259704097208,5.90444332760863,5.56450196501034,5.70909682358528,6.14031295448289,5.6800372887781,5.83798949741806,5.67637909228821
"ENSG00000278818.1",5.8645115504805,5.68499517470882,5.61344214319563,5.66334245164478,6.09199182471406,5.97440307417752,6.35729075077093,5.98749377610581,5.96415621703253,5.62486956323615,6.19595499766013,5.82638853334779
"ENSG00000278828.2",9.55821277726731,10.213421628531,9.00935757337727,12.6029029579291,9.7719075959531,9.4870916978598,9.62349139725199,10.197287987663,11.0799049085413,10.3864802381277,9.56743967599319,9.74921993555744
"ENSG00000278829.1",8.60697688600982,9.08121082739259,9.04662798829204,9.01186814899262,9.13687474283578,9.02872101736961,9.29636768968958,8.9976902452764,9.52403667473276,9.06643086211839,9.28158746189962,8.88090959331734
"ENSG00000278831.1",6.51396409930803,6.23115371501319,6.6231553610085,5.87124254158968,6.55111299744158,6.20450231219586,6.24557872124532,5.87809630318568,6.31273225574515,5.85717145678054,5.95355145243505,6.05028394840846
"ENSG00000278834.1",6.90618239599814,6.86593175115032,6.9896126148646,6.72422008118827,6.75854237888355,6.7673061810227,6.61695963389478,6.96026981275009,7.22247644708126,7.05277766188221,6.85046341796006,7.1501181052247
"ENSG00000278845.5",8.26184228541928,8.3907756443606,8.68722881680827,8.59338431835998,8.25378871371445,8.38008804087418,8.36240751073321,8.30002776711376,8.34930030610263,8.53763145685528,8.33021769192377,8.82637829018415
