"","4","13","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000137563.13",6.24583123986865,6.97057526484866,7.29458767222599,6.6896481038605,7.00045205376257,6.52335642749965,7.36588349034148,6.54766554965982,7.33394109217071
"ENSG00000137571.11",6.90243152644673,6.30495042146964,6.29096594236592,5.64162089613393,6.57106433604815,6.22987019388479,7.02482076074749,6.54766554965982,6.05329274531996
"ENSG00000137574.11",9.63680581666612,10.0487915258256,9.82916279677149,9.98414149018912,9.9198310397953,9.44829471292252,10.4309454963918,10.1771904192978,10.1143403121467
"ENSG00000137575.12",13.5814695973063,14.1295352660629,13.2846304205599,13.7245534184177,14.1077355091229,14.6307827302564,13.008214271131,13.7079183463903,12.4729280785712
"ENSG00000137601.18",10.0017939435813,9.60261125218651,9.52194289987175,9.7945672729935,9.69142584424747,9.05737676284747,9.77047021766517,9.97205827438873,9.99995376228533
"ENSG00000137628.18",13.1452273030842,10.4282201068555,12.406809725743,10.6428126085044,10.7657693627643,10.6652639048266,10.6787968836892,10.6540844926701,10.5698189408244
"ENSG00000137642.13",15.9983813587043,16.7279111287986,15.913601207622,16.4025374594271,16.4693963973478,17.2851535355654,15.8346942657968,16.382637997119,15.051200602022
"ENSG00000137648.19",5.64162089613393,6.69995117213298,6.57424993643262,5.93267720347836,6.18435749370753,5.64162089613393,6.2467534233853,5.93990379104619,5.64162089613393
"ENSG00000137656.12",9.05473611470047,9.4448868453133,9.39034447614286,9.385911343329,9.33641488428997,9.39490294686676,9.28234607093844,9.17073690504044,9.35008758005693
"ENSG00000137672.13",5.64162089613393,6.41959176303385,6.40741597838946,6.54857482110015,6.57106433604815,7.38058800301876,7.29720119669117,8.0067757077525,7.41226733592949
"ENSG00000137692.12",9.18413996284113,8.90339133689747,9.05887772055665,9.15352625708296,8.88469677238001,9.08984526392953,9.44374128110016,8.94901730695114,9.61813064508386
"ENSG00000137700.18",8.35906851689122,8.52768329043453,9.07561966056823,8.99393679768801,8.65048517146645,8.6356783143793,9.07647131046772,8.40420449375629,9.05147169982551
"ENSG00000137710.17",9.16176510711342,9.89914774553168,9.37019174087638,9.88158057604556,9.84308307974458,8.8336770334872,9.35877444267818,9.38124275560475,9.19446181288764
"ENSG00000137713.16",10.4710987598402,10.0487915258256,9.9378364909156,10.2708538729746,9.85802180128533,10.0206728274068,10.3770997883167,10.1718332735102,10.2993853808124
"ENSG00000137714.3",8.83330864602214,8.79894870601395,8.87318709057942,8.55298885819366,8.54835990472367,8.10828698448498,8.87609536436815,8.89099602578203,9.1300870378676
"ENSG00000137720.8",7.04102781771196,7.09816390386859,7.22973511980546,7.27741190918154,7.10114111374204,7.16822308229438,6.84261400402947,6.50008602325229,7.64015861093882
"ENSG00000137726.17",7.05714608729109,8.2518928368666,8.37954568998925,8.50431344106335,8.37250712558644,8.2323885440755,7.97944474826317,7.46570277267047,7.68361473927782
"ENSG00000137727.13",5.64162089613393,6.1637213250856,6.2233780696894,6.45541712820661,6.33960267255468,5.64162089613393,5.64162089613393,6.65573657764046,6.27641293180027
"ENSG00000137731.14",6.88372438515239,6.90049617600482,7.17276598805738,6.76115295919256,7.13896372416714,6.6698156829048,7.16919670453771,7.08908150657896,7.18758799436454
"ENSG00000137747.16",7.05714608729109,7.06764939647395,7.45198343523096,7.13104173108182,6.8891840407516,6.83366636401648,7.25608387866084,7.36683153816528,7.12145348728782
"ENSG00000137752.25",12.0579377468621,12.1655327289083,12.2728855655456,11.8254916423659,12.1208175774368,12.4118383421626,11.5211895467646,11.829032642367,11.4850070219929
"ENSG00000137757.11",8.57043048309667,8.49438679768588,8.40214923630245,7.56730327869762,8.14605636474002,8.8336770334872,7.34666065472969,8.35195259509106,7.08182737519688
"ENSG00000137760.15",9.07542868864854,8.51113476551869,8.36119232493531,8.64924365117784,8.4549125396937,8.46629569773577,8.57929883775266,8.51609269294652,8.99652999729139
"ENSG00000137764.20",9.6111752285749,9.59024147902789,9.44701411562037,9.38369906415512,9.51235715082726,9.2533955685554,9.47030115257988,9.59504922850843,9.79795957701624
"ENSG00000137767.14",10.7130784011826,11.5205804611099,11.7122861098068,11.1575664565783,11.3014617586561,12.010336789276,10.7038761393996,11.0624606683182,10.7161206011499
"ENSG00000137770.14",10.8750424432878,10.5302011764875,10.4619777085033,10.5486459628102,10.5736735292637,10.4758714748846,10.8356842767104,10.5225395909045,10.8366953381828
"ENSG00000137776.17",11.4426965531675,11.3136382511142,11.1080080762748,11.3049951835029,11.2886871967839,11.1514956795566,11.1594343831348,10.9875470351604,11.2092758746316
"ENSG00000137801.11",10.3941593664693,8.81511730245456,9.52396919162878,10.7049820682605,10.0695151716009,12.3377082542368,10.7344134228375,10.7012849995959,9.84121442369801
"ENSG00000137802.14",10.2190383753206,10.0544197619153,10.6613393600901,10.1797986627916,10.1525696387893,10.1502095032464,10.255951394412,10.0055874614265,9.84121442369801
"ENSG00000137804.14",7.30064083066539,8.42174977400149,7.70946154171166,7.10674623925159,8.50724514978477,8.93391255959893,8.80352495574751,7.51229764794378,7.04071668168334
"ENSG00000137806.10",8.77524056073376,8.74929673482594,8.74948356462114,8.61153435586722,8.5913203242108,9.11844482111298,8.49308582346814,8.61163359765116,8.60641316827081
"ENSG00000137807.16",6.59989590236648,7.23937994010976,6.48343460845391,7.04355690209016,6.76404600435579,6.8705846628904,6.95848546032532,7.47516349284709,7.30940692220061
"ENSG00000137812.21",7.80236418716344,7.88490412596105,7.44272397030231,7.24524864016701,8.59735088548297,7.60941496191418,7.48389990148565,7.76056740712956,7.78905056338595
"ENSG00000137814.12",7.86968567693219,8.94798083702789,8.70690702159936,8.66404715895938,8.82969829619075,8.48122599623445,8.5446729144448,9.72899578844529,8.73014823909023
"ENSG00000137815.15",11.3326491558094,11.0999095637117,10.9563605489471,11.1465746695734,11.152286102925,10.8468231442908,10.6363019077415,11.0782745226608,10.7692295079966
"ENSG00000137817.17",10.0699720804091,10.294891026653,10.5468523081171,10.2260470148954,10.3181757275007,10.2130441401458,10.6209457212043,10.2877891232742,10.4649859298515
"ENSG00000137818.12",13.0061301812298,13.7693187451264,13.8573637542987,13.8938190912404,13.7877583020345,13.9737982570514,13.5147025857304,13.9188201335082,14.8971857616795
"ENSG00000137819.14",5.64162089613393,6.46060511834034,5.999374221262,5.64162089613393,6.18435749370753,7.74453947926621,6.13690369871541,5.64162089613393,5.64162089613393
"ENSG00000137821.12",7.70372416546844,6.19501984625371,6.25815448810652,6.7781999873435,5.89864071980238,6.1867654519965,6.6183002135351,5.64162089613393,5.64162089613393
"ENSG00000137822.13",10.0142718032382,9.66438071942484,9.68287019193805,9.57216942716618,9.97566884943998,9.59294608840873,10.1678723000541,10.2010535221372,9.50024980315375
"ENSG00000137824.16",9.36273374181251,9.10914420956605,9.03052742969846,9.28041746203704,9.25947488673912,9.30122082184546,9.55670014920121,9.36248228171788,9.57990648482174
"ENSG00000137825.11",5.96626501695558,6.05521580961204,5.64162089613393,5.64162089613393,6.00462435437579,6.83366636401648,6.41913925160671,5.64162089613393,5.64162089613393
"ENSG00000137831.15",6.95657960892855,7.0039233176426,7.42399190945919,7.10674623925159,7.30321068170513,7.1544286522412,7.63836070265034,7.40735074830347,6.63376480983856
"ENSG00000137834.15",6.32533279837972,6.91251303674624,7.25175604501088,6.87459145593554,6.82862090728262,7.93515136970234,6.63768317902965,6.9190125165963,6.7665472467169
"ENSG00000137841.12",13.3285375811227,13.2580098544989,13.6507932581571,13.5948143473778,13.5152969227674,14.0519550867434,13.3511018142051,13.7853501502791,12.8974355293427
"ENSG00000137842.7",8.99803152025355,8.83110229287693,9.4080221378974,8.76007765199864,8.86742888204063,8.7907046893295,9.03310791231555,8.8027357821687,8.9148526148419
"ENSG00000137843.12",6.88372438515239,6.75769283055948,6.78303147524923,6.34867264238212,6.77731513702628,6.43865935770218,7.55126983857439,6.50008602325229,6.78018158504526
"ENSG00000137845.15",12.8175862390225,12.9261961513456,12.5149694671316,12.5541065194718,12.9365376382901,12.8727397068875,12.3613347844837,12.6489684493663,11.9948119493926
"ENSG00000137857.18",6.09977863334988,5.64162089613393,5.64162089613393,6.25545163064306,5.64162089613393,6.13975528823618,6.09411670355799,5.64162089613393,6.98702065869996
"ENSG00000137871.21",9.92833336992526,10.2660936395358,9.54607088294689,9.75413228408828,10.1095651497912,9.44078848664469,9.68596794531735,9.41576727730049,10.0465832719859
"ENSG00000137876.11",8.9007460748816,8.62611519413239,8.76339355650617,8.52886406464597,8.78040751201765,9.27045906594481,9.30752422653079,8.67059482693022,10.6307313900679
"ENSG00000137877.10",8.14309564936906,7.28283503301896,7.41451679334514,7.67887233109173,7.47560752587995,7.19531858151224,8.56401567775237,8.01920099227108,7.97251725736943
"ENSG00000137878.17",7.52387097345589,8.00589318853838,6.6941358042762,7.44483588559421,7.21099678513073,8.35158813794887,8.19155325904437,6.57043126794064,6.49556306246609
"ENSG00000137880.6",7.08868434387114,7.53575618953402,7.96156321142673,7.75299442732353,7.53695732270326,8.12122061631368,7.61519756607376,7.69893960534912,7.85487229702139
"ENSG00000137936.18",6.74174670154456,6.87602555588701,6.96801384992324,7.50758039707036,6.53708192091893,7.52084658357137,7.26649940645354,6.88776860889384,6.85815962763495
"ENSG00000137941.17",6.49008148432027,7.46450101746638,7.08785486851622,6.54857482110015,6.31636448924744,8.03484615069526,7.52643167653222,6.00661815643924,6.66502161024356
"ENSG00000137942.18",8.65598270635168,8.19863293259539,7.79665987323585,8.6823340564,7.58267065967899,8.50088640149604,8.08150022548051,7.50311801651593,7.48584444275847
"ENSG00000137944.18",9.32014038351438,9.21802843623593,9.14860577882597,9.39472631615667,9.3057712698604,9.331332406469,9.01091820244552,8.99255374043958,9.30384342197809
"ENSG00000137947.12",8.77946871608221,9.23007176977957,9.11932222134607,9.0896520519178,9.18806835380343,9.18901838995401,8.66764226615217,8.83391701942005,9.1258319197222
"ENSG00000137955.16",10.3099851789934,9.85336119530272,10.0501232477294,10.0158133397703,9.73930431634153,9.17094315151509,9.90508959563393,9.81410250239128,10.1111342832206
"ENSG00000137959.17",14.1513453405979,8.95770139536294,13.6511393333561,9.72652758382521,9.16411767162819,10.1547899356335,10.2453795040752,8.52466580300692,8.81494816698591
"ENSG00000137962.13",6.4600336337062,6.87602555588701,6.83260627800344,6.67085428646043,6.69469940356221,7.45809882420562,6.84261400402947,6.63519769696447,6.39470498287577
"ENSG00000137965.11",12.0977591733502,8.34508425557078,11.6710071618597,8.50017916913113,8.38658727639384,9.38710985150918,9.18930921375166,7.8756996814018,8.4501052872717
"ENSG00000137968.17",6.54686794984551,5.82709246853085,5.64162089613393,6.57023756838114,5.64162089613393,6.95735950516184,6.65664033907522,6.54766554965982,6.09228183742102
"ENSG00000137970.7",6.4600336337062,6.22456370756629,6.18625941761783,6.05254460075492,6.42519062287229,6.54964292536475,6.27897711073034,6.00661815643924,6.8455884380555
"ENSG00000137992.15",9.7499877118377,9.62703454965331,9.48912534116876,9.88937662487369,9.39236908222528,9.09944263437103,9.90359468521387,9.55022415987184,10.2163161791634
"ENSG00000137996.13",9.66198552301487,9.20384778979754,9.567836142043,9.30168122171069,9.31122706751156,9.71397992817787,9.17443995234109,9.37423646086517,9.58454767130257
"ENSG00000138002.16",8.88516609474148,8.94798083702789,9.42981568839505,9.10049935396887,8.55457879829314,9.19797055338721,9.78353987509686,8.96472032394307,8.89743425869491
"ENSG00000138018.19",9.4203051781913,9.30785743294982,10.4849665772597,9.7019293181621,9.5233505081412,9.37665239599336,9.85181809879977,9.1517040859636,9.97429445777652
"ENSG00000138029.14",10.8142580074031,11.0411299470691,10.8266469396326,11.024031899841,11.1381117800132,11.2409636260592,10.7952217842032,10.7666460280104,10.5729265551535
"ENSG00000138030.13",6.95657960892855,7.78628303432356,7.61592224507588,7.92170292075642,7.2951217267005,7.77829981847656,6.9165663765413,6.90351074969368,7.84412911256026
"ENSG00000138031.15",9.8608183967289,9.13715754086708,9.24043077705015,10.0974564923279,9.16612904977718,9.73863649590367,9.5258831898031,9.64820906822998,9.47212272065215
"ENSG00000138032.21",11.403336928787,11.3396376815644,11.3529890931584,11.4456087615296,11.3549628429371,11.7166127575438,11.212801763044,11.453758630428,11.3076303476056
"ENSG00000138035.15",9.64371704874818,8.64741278195125,9.93175636868457,8.79404111035344,8.74294941187136,9.13408795570388,9.22100224003198,8.66287546064663,9.47546067450648
"ENSG00000138036.18",6.24583123986865,6.66964146291279,6.53014619656776,7.0564906229748,7.08173447312503,6.97387070883748,6.84261400402947,7.11499341693962,7.17837385710343
"ENSG00000138050.15",9.04427544704047,8.0671208924957,7.73918477932481,7.67121955006182,8.02378227256373,8.03484615069526,7.98532321914988,7.55720720133543,8.12939251854094
"ENSG00000138061.12",10.1202996162736,11.0574508533277,9.2453624266953,11.0055408613127,11.2683813281719,11.5042989703576,10.5869462634652,10.504552705468,10.3309472634425
"ENSG00000138069.18",11.0674800486471,10.9816210974547,10.7767320750081,10.7449856788399,10.9281889551942,11.5696840942847,10.6054239857835,10.9053034577726,10.5557510571865
"ENSG00000138071.15",13.7668255636449,14.0633281249234,14.0336980486207,14.2351782225055,14.2439085573399,14.7622953909153,14.1080041981251,14.26073937934,13.6879759818048
"ENSG00000138073.14",10.4251638115549,10.2786433722352,10.7073685824761,10.3908957905417,10.3909216058137,10.3215596234645,10.6309007588477,10.3973846368755,10.4724948279536
"ENSG00000138074.15",8.61386160219507,8.6534386997844,8.77716719384194,8.95256341319796,8.5295347641005,8.29611636636012,8.83553762901108,8.52893261806285,8.87979825205551
"ENSG00000138078.16",10.5720984926849,10.2107448941295,9.99434831814256,10.3531108906875,10.1342965028904,9.60417853346669,10.2826205225764,10.0660585036267,10.4164974680292
"ENSG00000138079.14",5.64162089613393,6.30495042146964,5.64162089613393,7.17810774395662,6.38373827944548,5.64162089613393,6.4680598469692,5.85272623925306,6.19246035780315
"ENSG00000138080.14",6.99117036897536,6.79876858440779,6.95382429472408,6.82758644629805,6.79040101703602,7.95715092739266,6.67519550914023,6.63519769696447,6.51419635955787
"ENSG00000138081.22",12.3529142626197,12.1438318433409,11.9729780470713,12.0602386058132,12.2364859393251,12.2799344036144,11.8796698190848,11.9342478683336,11.7209332135871
"ENSG00000138085.18",9.09582367795683,9.56201210791008,9.47242952720362,9.28990723000466,9.56953030741638,9.54711297953,9.65606277600955,9.16261117913248,9.89319936016986
"ENSG00000138092.11",8.46349037028697,8.66839092345225,9.01033917432239,8.49187351862082,8.78304527189708,8.51061320028183,9.16944876404034,8.56675647223368,8.80696163531037
"ENSG00000138095.20",11.5931641797788,11.2577559330172,11.4168168400947,11.4820658848218,11.3315776443576,11.1159710459532,11.6414767918264,11.371572978879,11.4837701993922
"ENSG00000138101.20",9.28512480451249,9.19568062554722,8.87957405475955,9.19961498235957,9.20772357393393,8.30739135711159,8.974101265418,9.15716809886358,9.09350535384005
"ENSG00000138107.13",11.1972086108028,11.6831411118223,11.5149271910116,11.6526003959567,11.8082596211838,11.6827121184163,11.3824711076295,11.4788819495289,11.0612189198849
"ENSG00000138111.14",8.49489364016327,8.41105481711707,8.43756287727422,8.7392984221608,8.51684163682344,9.17699380541015,8.05392100307789,7.96879147322385,8.08061257391232
"ENSG00000138119.17",10.5563585394681,10.0644953433636,11.0636107056365,10.1823369812049,10.6823763461569,10.8316645451365,10.1081672342195,9.81065546316537,8.51079828265336
"ENSG00000138134.12",9.29981935202085,8.90087237601063,8.77716719384194,9.04541369219718,9.08974294253803,8.02105130054476,9.12630044704394,9.16803348892306,9.92155750131835
"ENSG00000138138.14",10.0284006999009,9.76542305163313,9.70623487049807,9.59717420753853,9.95266649058478,9.29289692027988,9.93320094727266,9.87477303392838,10.1749577597397
"ENSG00000138160.7",7.56611005430458,8.44638770542418,7.52365463859378,7.46309153126368,7.53028837253425,7.85120716730428,7.84305950980221,7.41727203488341,7.18758799436454
"ENSG00000138161.14",7.08868434387114,6.44038807042066,7.20728626061483,6.50340169989567,6.4643676501825,6.54964292536475,6.3095536702246,7.23628445976832,7.27588160474545
"ENSG00000138166.6",9.43101265302227,8.43939293953245,9.61039760211681,9.53083022422592,9.45936078802117,8.84135120987316,10.0157592599522,9.31691130160533,9.0379347534083
"ENSG00000138172.11",10.000002507587,10.9572319324328,11.0048547045819,10.64465291157,10.9369895269981,10.3865818394661,10.5832220890653,10.7197403757982,10.6998694322468
"ENSG00000138175.9",7.92589364048476,8.31855081145048,8.19441063436023,8.39259972757267,8.20328507862772,8.539391777528,8.32111763863286,8.14879970861722,8.07155088833215
"ENSG00000138180.16",6.09977863334988,7.23049058642284,6.81636232699488,6.34867264238212,6.51953328640339,6.90618598923244,6.90220405336647,6.23505724432765,6.09228183742102
"ENSG00000138182.15",8.31851321351546,8.57299878651975,9.05325285021697,8.95555913109022,8.40398781424587,8.88653898794189,9.1917723737531,9.17612835899453,8.23009547886386
"ENSG00000138185.20",12.937522455795,13.3733723850171,12.6146357076073,12.9663145999089,13.3529267981813,14.0796673810821,12.3096400609052,12.8163907740065,11.855785934806
"ENSG00000138190.17",9.88238171106407,10.3425608800302,9.96339346627867,9.67509665917528,10.1168225366484,10.7822535618186,9.37184652806013,9.72167004651828,9.76702145525732
"ENSG00000138231.13",9.13246979631898,9.15623266557473,9.31969629953997,9.22953123123577,9.12328024020137,8.93391255959893,9.24016039397832,9.09871975868499,9.3984022426944
"ENSG00000138246.17",11.6213449754992,11.4718773481072,11.6687295248116,11.3240579059676,11.4432396822293,11.8021685147321,11.2277787128119,11.4966392820437,11.1957406381191
"ENSG00000138279.16",10.6322374427681,11.331794446371,11.0732894608897,11.143325773221,11.3439793394348,11.7737147643933,10.9870452324955,11.2543647892621,11.1042522596961
"ENSG00000138286.15",8.83330864602214,9.0423058518401,8.95404509869862,9.08419714047789,8.9210028403564,8.92312040542466,9.0164983083964,8.76366235560313,8.82024745778869
"ENSG00000138303.18",8.16300753142427,8.77158108206803,8.75645577777159,9.17675741702059,8.70724871840116,8.67068077725632,9.12630044704394,8.89099602578203,8.91732350246642
"ENSG00000138311.18",7.80236418716344,7.17566124071237,7.663547758129,7.47211857974647,7.12962769822757,7.39196864672583,8.01433373701576,8.15998764755053,8.65484889092997
"ENSG00000138316.11",5.96626501695558,6.22456370756629,6.61610384708852,6.25545163064306,6.12089021245877,5.64162089613393,6.3387005654084,5.64162089613393,6.2497895136345
"ENSG00000138326.21",11.0477087745013,10.9312016260524,10.757987709261,10.7225116362754,11.106740708509,11.1674268414649,11.0870303239625,10.6854098013987,12.6251811322427
"ENSG00000138336.9",8.5256023312093,8.31855081145048,7.83133536580513,8.03108913871034,8.31100666658375,7.81930460846333,8.16101054554411,8.09727792295987,8.30102534977674
"ENSG00000138346.15",7.58670763814325,8.10345936328274,8.45924480895319,7.13104173108182,8.06873583659658,8.17794070386111,7.96165222937369,7.43687518305416,7.8865853185404
"ENSG00000138363.15",9.9489126522152,9.7695394633594,9.6461632297728,9.71779089605071,9.43959126441865,9.2533955685554,10.0018595280504,9.57484816681572,10.0863141295265
"ENSG00000138375.13",10.0441313067481,9.68632959498559,9.64057510269129,10.0495859426507,9.79730988686106,9.32318304918774,9.74062030246745,9.66358831257556,9.2734396016756
"ENSG00000138376.11",8.64673151272298,8.70363799668296,8.71767289389201,8.7392984221608,8.85746574416876,8.75046589036716,9.56430172312347,8.58733430686702,9.08913896721001
"ENSG00000138378.19",10.716350253305,10.3526387147113,10.2562359472673,10.5476626508278,10.4503580960465,9.53307162955203,10.4848464882386,10.4325096397918,11.0338669129326
"ENSG00000138380.18",8.95022556005064,8.98171441164771,9.11393243820433,9.28517024929996,8.9281533609343,8.18409909912703,9.53751752629725,8.56675647223368,9.59224967716391
"ENSG00000138381.10",8.57043048309667,9.25188991935283,8.83424549269751,8.7462590501691,9.12741723139174,9.81015867325193,9.18930921375166,8.90735361900773,9.7073255605452
"ENSG00000138382.15",7.80236418716344,7.66715138381627,8.14121190557783,7.4074854458749,7.58267065967899,7.55106976290178,8.02006111133948,8.01300276464783,8.48078363991332
"ENSG00000138385.16",9.80442085031558,9.21196831952029,9.61420477267135,9.36138550176178,9.31846912284776,9.49976196857888,9.63457073315655,9.68069477751922,10.0960774917917
"ENSG00000138386.17",10.2852120509853,10.3156485509138,10.2055248774437,10.128067517052,10.290033262852,10.4599316062828,9.67723695289675,10.3232451001598,10.0262979690089
"ENSG00000138395.17",5.64162089613393,6.37606177938095,6.45896066008565,6.52631188196695,6.42519062287229,6.79530034386737,5.64162089613393,6.00661815643924,5.96093134910946
"ENSG00000138398.17",10.9639604585973,10.5660648943341,10.4901405007224,10.673782314953,10.6027352459403,10.6152277351748,10.7369292082173,10.568076276267,11.1234441525876
"ENSG00000138399.18",8.4259306273364,8.73518730832012,8.58660446641417,8.75663572546889,8.74565836867491,8.44104881973427,8.69938363062649,8.28244576120628,9.25215396716529
"ENSG00000138411.13",8.39290435712783,8.73518730832012,7.91742744762848,8.09378784061746,8.26587468631534,10.1924029584451,7.87531500377416,8.71230725118025,8.66078706497088
"ENSG00000138413.14",9.56336432767453,10.293940346806,9.9737860872073,9.90638026266075,10.0587874580784,10.4199259255323,9.59245314736255,9.64820906822998,10.0376029354396
"ENSG00000138430.16",8.82515844468884,8.98409344455455,9.0132408905494,8.76351116683721,9.43959126441865,9.81596085467347,8.97982813237218,9.0930256572641,9.45869235350601
"ENSG00000138433.16",11.0010888798456,11.1553401383257,10.7091440122275,11.0740331477235,11.1041387722198,11.438935363812,10.3652170037202,10.8784548962355,10.3600329556877
"ENSG00000138434.17",11.8076178214292,12.0135140123115,11.9053335557349,11.2868551993549,12.0289127367856,12.1698008807281,11.030064646713,11.4208808211557,11.0782589282225
"ENSG00000138439.12",11.4167999105103,10.8527465981967,11.3558237724902,11.3211857680639,11.1593213314098,10.745314815194,10.7871529232453,10.7719612185836,11.1128135564906
"ENSG00000138442.11",9.62521241919959,9.23605542404214,9.79606008293408,9.44225885245607,8.97031294774245,7.71862873853919,9.60908188131166,9.04072307447854,9.60600965667812
"ENSG00000138443.17",10.5672737343546,9.95439983162023,10.3729028872904,9.8338930002449,10.0769771852503,9.43827761697958,10.3510459833427,10.0530007588176,10.5502428696046
"ENSG00000138448.12",8.3418338493857,9.45345685687096,9.28899496609636,9.6422193327136,9.2174502468824,9.64824689543776,9.43339295435765,9.02285101984747,9.04697373646618
"ENSG00000138449.11",10.6921822434595,11.6707605186681,11.5184732406961,11.5732361898276,11.7331467194643,12.8837975425497,11.2194108006484,11.3739041505397,11.0157200001159
"ENSG00000138459.9",9.45743521453666,9.90289814259869,9.49326898744161,9.30402438840167,9.88622664975726,9.794570406031,9.30070146918075,9.75971898612526,9.50841819421904
"ENSG00000138463.9",9.56093131527216,10.4402966626785,9.62367862123743,10.3632097545159,10.3019020563547,10.810557539594,10.2131892663277,10.3602040427992,9.84121442369801
"ENSG00000138468.16",11.1317636222796,10.7881032630873,10.6080913601439,10.4394264485721,10.6969603832054,10.5996476459725,10.3565129089615,10.7142285534772,10.7349669718307
"ENSG00000138495.7",7.11934383905017,7.85824439361983,7.54949889407666,7.83668604339743,7.85332559410863,8.09522835953476,7.87531500377416,7.24773531333004,7.91244273454673
"ENSG00000138496.17",13.2983164716997,12.0857774305482,13.0594482386042,12.2083840849874,12.256065299123,12.994845464891,11.7884917019583,12.084113037135,11.4792260842828
"ENSG00000138592.14",11.8394535462615,11.6729530673531,11.5755148667912,11.6179175314416,11.8805654480463,11.8611804664,11.7121795026267,11.5189277599477,11.1569445410571
"ENSG00000138593.9",11.6055611001337,11.1400966617314,11.2023801926127,11.3223353099853,11.2416434011792,11.1734498361397,10.7419476335664,11.4609031881285,11.058451563339
"ENSG00000138594.14",12.1686898529458,12.1356422067363,11.8629305470084,11.8634898598529,12.1303076875724,12.3503862256364,11.7450236045556,11.9123675916018,11.8397641262281
"ENSG00000138600.10",10.6368496754701,10.7731839472254,10.977133480863,10.4083392744097,10.8730034040306,10.701160800703,10.4545848483601,10.4269019942844,10.3226598173482
"ENSG00000138604.10",8.56059263885567,8.66839092345225,8.92965511478284,8.65666498249718,8.73206100820354,8.41013187288168,8.7304220806197,8.50746637888953,8.64888540611131
"ENSG00000138606.20",8.00967584501883,7.21250386241467,6.91005001614596,7.20092737128855,7.12962769822757,7.14046329888975,7.13482622182875,7.4271130225732,7.82237517841123
"ENSG00000138613.14",9.74142680758732,9.79937059882531,9.9363188734434,10.1797986627916,9.90192661469572,10.4746515796927,9.34999267457895,9.6654991543524,9.37713082265775
"ENSG00000138614.16",9.25828640672866,9.27918342214265,9.31969629953997,9.13255252514169,9.23479240730074,8.3996706381805,9.37833791798203,9.2571832202176,8.95868060115968
"ENSG00000138615.6",6.59989590236648,6.63825432876424,6.45896066008565,6.40408548722733,6.86540000949729,6.57509739252778,6.82713950261286,6.82219450856001,6.8328547605837
"ENSG00000138617.16",9.06856466348906,9.16253454557697,9.03909222943478,9.27803510749155,9.2174502468824,9.69520494864377,9.02482745651656,8.95217189435506,9.23449855467068
"ENSG00000138621.12",10.6287685466551,11.099366092877,10.8701377357106,10.7830730835279,11.0900065621909,11.1831838387287,10.2687679201851,11.0236355292533,10.1089929494299
"ENSG00000138623.10",8.60910213211624,9.3433686679744,9.74319084665243,9.65509482318754,9.23861768435607,9.70357978009864,9.51611505196436,9.32662699997536,8.7102699826425
"ENSG00000138629.16",9.46005077992974,10.3653637755009,10.0737735721004,10.1108458383343,10.8936451198409,10.7693827573881,10.3630459124066,10.0324497766402,9.73956496828146
"ENSG00000138639.18",8.78368419388552,9.57776381946605,9.71865975245615,9.11126436579717,9.62450562778644,10.5060375674484,9.46014418474215,9.67501529888055,8.79624192639854
"ENSG00000138640.15",9.49872022246556,9.61028840491568,9.6810570213103,10.7872435108208,9.98590087319399,10.1317403717909,10.8666429458164,9.80720011687391,9.96247778719702
"ENSG00000138641.18",12.4444707569142,12.4341939750248,12.4562366616278,12.4911219843171,12.238147511507,12.7766436727821,12.1581302899681,12.3316891613206,11.819646651591
"ENSG00000138642.16",10.6264512975302,9.40301916510138,10.9917900531633,9.6179960336171,9.31666205636134,9.2419052055706,9.24253712889305,8.93313788465875,9.14277642178048
"ENSG00000138646.9",12.6416263570723,9.35623193959505,12.1955837304946,9.73867012876176,9.29479659852628,10.5191129444807,9.62188305092405,9.52937520828293,9.08913896721001
"ENSG00000138658.16",8.72348453362037,8.49438679768588,8.57081125147837,8.35632756428101,8.15438100723471,7.7866045897335,8.26504251928058,8.78155771682091,8.58155046372409
"ENSG00000138660.12",9.03725852391985,8.69198722248687,8.96007739988054,8.49187351862082,8.60035642126919,8.78673224701535,9.41035910354517,8.71975975247231,8.72732567411041
"ENSG00000138663.9",8.30670278428724,8.60448796956935,8.29979519598938,8.35632756428101,8.55767786195321,8.6576572579694,8.4644935543393,8.2358271989399,9.00815328266604
"ENSG00000138668.19",12.3138808098538,12.2165206768749,12.2848306982652,12.3022325195911,12.2331570417149,12.2131888511495,12.2196383562107,12.2763917405821,12.0157833835806
"ENSG00000138669.10",6.20158652381962,6.49946529493755,6.25815448810652,6.82758644629805,6.70899526490282,6.43865935770218,6.49135868909965,7.67504698409701,6.724410379905
"ENSG00000138670.19",9.86869715618911,8.98409344455455,9.76730904017534,8.60386879938618,9.10030873560359,8.5952235836485,9.45606108713542,9.05837252021197,8.85163116352792
"ENSG00000138674.17",11.706019555085,11.3889374685367,11.6063088841711,11.5444673878456,11.5457220339697,11.0755335982492,11.5774524326872,11.2625660977393,11.619099181486
"ENSG00000138678.11",9.97832909777757,10.6729797031752,10.5418786250496,10.5788001858386,10.5285620974389,11.6085381144899,9.897599419958,10.2902626256967,9.17195147053682
"ENSG00000138685.17",5.64162089613393,6.01180318955727,6.1026979347196,6.05254460075492,6.04720560272895,7.03745087367241,5.99269421429284,6.23505724432765,6.01007966773447
