GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
ALKBH3	1	0.969461708480592	0.809028753309645	0.635619122229529	0.190123573069947	1	0.59098054105097	1	1	0.278752013173974
ALKBH3.AS1	1	1	1	1	0.813262993797381	1	0.862176358924134	1	1	1
ALKBH4	0.772047916567269	0.584488057554539	1	0.998095332706133	0.414802129470729	0.664385401848017	1	0.443278022241528	1	0.326797298973669
ALKBH5	1	0.818146802367951	1	1	0.421403246146174	0.703157192033198	0.766265702229898	0.661758010877783	1	0.0324076089457237
ALKBH6	0.655348429008243	0.717985535912987	0.736627463553242	0.789582118618028	0.37153734266404	0.703868734869224	1	0.920528943538292	1	0.502505427827805
ALKBH7	1	1	0.693425518289338	0.997212637525919	0.477865273093257	1	1	0.521193720828427	1	0.236933340652138
ALKBH8	0.289864994136792	1	0.410871703790438	0.250415043268548	0.939517759790984	1	1	0.605483163026639	1	0.232003471363871
ALLC	0.754635944708776	1	1	1	1	1	1	1	0.755616085452373	1
ALMS1	0.553974280397948	0.978643844597212	0.759239238783017	0.882558890518029	0.144712919762209	1	1	0.625898124981767	0.936708212072676	0.28686778167521
ALMS1.IT1	0.903048882825527	1	0.995583144281856	0.633933329111992	0.274813805815922	1	1	0.689252436599811	0.983350280926048	0.585259665591288
ALMS1P1	1	1	1	1	0.412376763005439	1	0.778072686858574	1	0.792033990567958	0.936870822606868
ALOX12	0.859092528418257	1	1	1	1	1	1	1	1	0.126846810835253
ALOX12.AS1	0.623430884634128	0.912004253141003	0.834777780608179	1	0.205152487896361	1	1	0.322050807573358	1	0.00471816477122135
ALOX12B	0.887938365551494	0.909564414117857	1	1	1	1	1	0.503516995700214	0.959788971499046	0.682301086550359
ALOX12P1	1	1	1	0.909268735118038	0.907296450632816	1	1	0.594280155193205	1	1
ALOX12P2	1	0.903598976123202	0.293598544157038	1	0.752643304159731	1	1	1	1	0.430625930010833
ALOX15	1	0.989827773225672	1	1	0.643137418066623	1	0.72186933443979	0.624802048909292	0.999747459429033	0.98782662868403
ALOX15B	1	1	0.397278007144538	1	1	1	1	0.970880121981844	1	0.182987618247609
ALOX15P1	0.267346550528709	0.450673664511616	1	0.968970102851108	0.941160792916776	0.536581830489749	1	0.697321050410958	0.848317554898736	0.762203860101323
ALOX5	1	1	1	1	1	0.877010588369278	1	0.992401612701807	1	0.106307953942412
ALOX5AP	1	1	1	1	1	1	1	0.866888687385977	1	0.0477904774364479
ALOXE3	0.965049766000294	0.926729677784336	1	1	1	1	1	1	0.369125536955633	0.833514138509286
ALPK1	1	0.972908027087218	1	1	1	1	0.732002732603953	1	1	0.0921147087588189
ALPK2	0.509115103353818	0.874576862225033	1	1	0.730378950933201	1	1	0.48446378412655	1	1
ALPK3	1	0.530147562916768	1	1	1	1	0.82415808454416	1	0.472983980222445	0.506675310279913
ALPL	1	0.999858520167504	1	1	1	1	0.435632669087174	0.957363896834207	1	0.0906554604245504
ALPP	1	1	1	1	1	1	0.174515932351762	1	1	1
ALS2	1	0.750036910540388	0.938658895952317	1	0.353950103736345	1	1	0.589082959547196	1	0.269781057473499
ALS2CL	0.453497892875627	1	1	0.417743714404241	0.946213859195289	1	0.960318473372382	1	0.427370787179361	0.86043676070195
ALX3	0.5838277801361	1	1	1	1	1	1	1	1	1
ALX4	1	0.939578942491959	1	1	1	1	0.206715494067716	1	1	1
ALYREF	0.977714262506045	0.963143438979475	0.933323369909508	1	0.341980898760812	1	1	0.633375164854251	1	0.100862884205068
AMACR	1	1	0.843826143356755	1	0.186906446273038	1	0.933021711376456	0.350100573251086	1	0.21571225357374
AMBRA1	0.526371370548495	0.828303102381726	0.653843489994575	0.538825196473515	0.875731470393665	0.875029269323238	0.708311604585109	0.210455452042178	1	0.0458242370345555
AMD1	0.992932878645034	0.980081721933073	0.901709018009683	1	0.853301773461723	1	1	0.692659628616472	1	0.0471888543131378
AMD1P1	1	1	1	1	1	0.503478528182956	1	1	0.896031668473601	0.63953314033041
AMD1P2	1	1	1	1	1	1	1	0.412394619800241	1	1
AMD1P3	0.931693646672116	0.678543722791829	0.796231177134773	1	0.855196486631721	1	0.661232983666168	0.210568098744429	0.599809482929272	1
AMDHD1	1	1	1	1	0.258201587743537	1	0.29519377444357	1	1	0.853749656754296
AMDHD2	0.880543934266352	0.768074639395027	0.724184995235585	1	0.3676428171849	0.998381816041601	1	0.549787560915063	1	0.101913713985489
AMELX	1	1	0.696383631342428	1	1	1	1	1	0.849260784352944	1
AMER1	0.643618728060656	1	0.878678489280318	0.603046474917288	0.414336673822707	1	0.878215206355765	0.501804531278643	1	0.531104264749081
AMER2	1	1	1	1	1	1	0.388308436199615	1	1	0.724991343866014
AMFR	1	0.779973615431384	1	1	0.783646216842765	0.924625822216878	0.764345830427228	1	1	0.113260713078402
AMH	1	1	0.999056892042638	0.672807267206915	0.930094414806643	1	0.997747764725069	0.592369643308107	1	0.63591400844275
AMHR2	1	0.798580148015783	1	1	1	1	0.796700516545195	0.74706549396522	1	0.895750468793598
AMIGO1	0.686455230860008	1	0.783778738084112	0.453909870086798	0.718340952759268	1	1	0.537399819726283	1	0.417788227606556
AMIGO2	0.845490442772437	1	0.471594551052227	0.838781604242396	0.602565589030309	1	0.786429796198352	0.719805470548417	1	0.455000543491228
AMIGO3	1	1	1	1	1	0.789292246586642	1	1	0.998164221528375	0.804208960804841
AMMECR1	0.613829915828567	1	0.325915645988304	1	0.612407730994563	1	1	0.455210615773205	1	0.396733615763086
AMMECR1.IT1	1	0.795966494720134	0.316384182781774	0.553841773749987	1	1	0.929493300463991	0.756408213006523	1	0.981712667844477
AMMECR1L	0.651052728757706	0.786207040462209	0.931398083185173	1	0.196642157115912	1	1	0.565389261268059	1	0.0811184195715355
AMN	0.224735926018658	1	0.691673752384266	0.896414749142396	1	0.724214194732279	1	0.918607143939104	0.847537525776765	1
AMN1	0.700148098684283	1	0.732752243995479	1	1	1	0.965267754899602	0.957274586213503	1	0.0722329786025511
AMOT	0.529108390680534	0.775463694907268	0.839225869697339	1	0.522747480623384	1	0.771934579256291	0.350739909728677	0.846711378993651	0.856950532658522
AMOTL1	0.495246852733735	0.522624179920683	1	1	0.969960648410574	0.44998660547559	1	0.733755894736362	1	1
AMOTL2	1	1	1	1	1	1	1	0.197351051761394	1	0.99976782403103
AMPD1	0.107062977655942	1	1	1	1	1	1	1	1	1
AMPD2	0.926359499678488	1	1	1	0.870607311393309	1	1	0.410378561751556	1	0.0379012055760454
AMPD3	0.883991134077452	0.876800670854449	1	1	0.90745561386649	1	0.958514276337388	0.461676414369808	1	0.15759968566613
AMPH	1	1	1	1	1	0.916110228814665	1	1	1	0.829604104296735
AMT	0.482338995649279	1	1	1	0.765699739435335	0.949879346843205	1	1	0.96095511350879	0.79314022846381
AMY1B	1	1	0.414213174828138	1	1	1	1	1	1	1
AMY2A	1	0.973444343742369	1	1	1	1	0.562887046886955	0.929022119448996	1	1
AMY2B	0.347203575662586	1	0.677312768863298	0.45264725746743	0.52752453224363	1	0.534594450704237	0.365712699107487	1	0.101615454076753
AMYP1	0.637721822257969	1	1	0.844417715253073	1	1	1	1	0.241638929407145	1
AMZ1	0.215754731578768	1	0.900046779481462	0.841899189203593	1	1	1	0.322037251852964	1	1
AMZ2	0.637884549440435	0.841317915844625	0.813848047205129	1	0.334543519086189	0.631435145891284	1	0.344503389728643	1	0.130897951003498
AMZ2P1	1	0.32157090326342	1	0.466811900007135	0.950753504416186	0.745977971104255	0.921844333811368	1	0.943160968344008	0.803021457114251
AMZ2P2	0.983703521510434	1	1	1	1	1	1	0.117445720980667	1	1
ANAPC1	0.312116758080224	0.57606415848063	0.746274538571746	0.925736093278302	0.254739341348989	1	1	0.450094418153234	1	0.29261181137293
ANAPC10	0.362831380214022	1	0.700416677953563	0.824723391513665	0.400026287996364	0.798853683807364	0.873814383985917	0.305938004200284	1	0.273689223689871
ANAPC10P1	0.988541466794944	0.0865262153323993	0.952910137895059	0.907578111629453	1	1	1	0.375804706095298	0.980721193790296	1
ANAPC11	1	0.877240031912318	0.997188132540348	1	0.399250662869422	0.557783920213658	1	0.696991741083624	1	0.203936610955169
ANAPC13	1	0.81618481273685	1	1	0.518267048063718	1	0.754766592456608	0.664511266182084	1	0.11907749609006
ANAPC15	0.996312376957296	0.744441632171906	0.972040619415558	1	0.337625943110374	0.549017595144689	1	0.737977889530645	1	0.313443503226426
ANAPC16	0.741160752467693	1	0.914433977029002	1	0.481847455414868	1	0.985346033447635	0.47076379466387	1	0.297586341726627
ANAPC1P1	0.933223077800936	1	0.485150351967518	0.991230852216373	0.885854025060919	1	1	0.696743966000224	1	0.849484670220057
ANAPC1P4	1	0.754896598662874	1	1	1	1	0.577158024842895	1	1	1
ANAPC1P5	1	1	1	1	1	1	1	1	0.37892291564666	0.963801174255367
ANAPC1P6	1	1	0.601315588391785	1	1	1	1	0.910209382200376	0.615518036086601	1
ANAPC2	0.807640858566855	0.99899119745023	0.766669372456291	1	0.170455773501938	0.779008144956093	1	0.694782508475526	1	0.202708449932274
ANAPC4	0.580303329933171	1	1	1	0.237664691835069	0.70758754487818	1	0.613738405841708	1	0.156585151405906
ANAPC5	0.714383478016591	0.980631220869068	1	1	0.135517557881979	0.880531281107591	1	0.559191195401415	1	0.225380061027064
ANAPC7	0.395505477702377	0.949720876363838	0.844001661073459	1	0.326428935355424	0.979406561525931	0.764737555597631	0.228106880108299	1	0.100233776656564
ANG	1	1	0.692238139376183	1	1	0.642072955993257	1	0.820472224693667	1	0.442864114019534
ANGEL1	0.344318865222472	1	1	0.760517739783862	0.325537944491245	0.933743439990827	0.976837338488815	0.400681367926239	1	0.35284834116541
ANGEL2	0.476110975177746	1	0.77012520636612	0.98103686418046	0.496752697365641	1	1	0.407826991655478	1	0.26987809484504
ANGPT1	0.799933026734729	1	0.907919493922116	1	1	0.677377442699151	1	0.886357272630144	1	0.445388866231896
ANGPT2	1	1	1	1	1	1	1	0.708182149119976	1	0.610766952104767
ANGPT4	1	0.988059704318977	0.796322231161267	1	1	1	1	0.62619031773921	0.762386550499586	1
ANGPTL1	0.722744260072029	0.383109187979877	1	1	1	1	1	0.453469908732507	1	1
ANGPTL2	0.727957591447244	1	1	1	1	1	1	0.923388149666286	0.739306874489227	1
ANGPTL3	1	0.101771428052064	1	1	1	1	1	0.916111905126624	0.742267201413944	1
ANGPTL4	1	1	1	1	1	1	0.840366106338692	0.708153130947618	0.855263168705691	1
ANGPTL6	1	1	0.635144795504174	0.574261163803198	0.863934388972622	1	1	0.754578156338793	0.810677425387361	1
ANGPTL7	1	1	0.604114128717503	1	1	1	1	0.452922703845721	1	1
ANGPTL8	1	0.905713997315234	1	1	0.926777191359678	1	0.972672024391559	0.634473774935824	1	1
ANK1	1	1	1	1	1	0.774038451528731	0.64693944629843	0.448231794655329	1	0.609747274038455
ANK2	1	1	1	1	0.873638967863689	0.925509543402881	1	0.575342404976587	0.260280822540277	1
ANK3	0.535208686335154	1	1	0.523269279947476	0.639520005008287	1	0.999189846155468	0.453553877911537	1	0.332479025864554
ANK3.DT	1	1	0.415094679279697	1	1	1	1	0.186903710758265	1	1
ANKAR	0.639501547288365	1	1	0.852610959881398	0.359662914046198	1	0.938647213615876	1	0.999348003484669	0.36063743638825
ANKDD1A	1	0.574098519252546	1	1	0.837040400469863	0.253670075840416	0.853886767254737	0.64043132615659	1	1
ANKDD1B	0.863497749330428	0.612533186775578	0.955062752692325	1	1	0.719414015356627	0.398718542543035	0.790742769972985	1	1
ANKEF1	0.999018121389371	1	0.451672481961339	0.693374858150007	0.971103146844503	1	1	0.446394208269939	1	0.700957233144931
ANKFN1	1	1	1	1	1	1	1	0.032443626882419	1	1
ANKFY1	0.910358781778703	1	1	1	0.272526854878739	1	0.916267617666632	0.566502362557833	0.975884103657232	0.116995162745657
ANKH	1	0.299077451086267	1	1	1	1	0.254355434792303	0.148741038108075	1	0.38545391405836
ANKH.DT	0.694912311974753	1	0.629070812023048	1	1	1	0.294114099236676	1	0.750984002127389	1
ANKHD1	0.81555988841305	1	1	0.929762865459273	0.593168670508022	0.999491304043066	1	0.656822826601318	1	0.0815392433876356
ANKHD1.DT	1	1	0.537827306514564	0.804466158835599	0.923840436199519	0.996005103911283	0.913293380060237	0.43955386376237	1	0.198737102238781
ANKHD1.EIF4EBP3	0.861399899235295	0.886113671495175	0.985988218307661	1	0.61298685916618	1	0.885540984458555	0.703624471424343	1	0.0900033980560192
ANKIB1	0.740420275006893	0.72423258696568	1	1	0.458984478414839	0.940784639590267	0.283755167063866	0.182899150240969	1	0.341206161296798
ANKK1	1	1	0.220783635577656	1	0.813942346968584	1	1	1	1	1
ANKLE1	0.996477988560671	0.547614486033476	1	1	1	0.458872816546315	0.538243097830874	0.503916319885076	1	0.422674873751779
ANKLE2	0.665571633861162	1	0.680574391605156	0.961099206703024	0.340043348494815	1	1	0.716179996781348	1	0.101636115134944
ANKMY1	0.748317521027654	1	0.834731554881455	0.940702205639786	0.403314662966552	0.99968451893875	1	0.447873069689618	1	0.490654361571377
ANKMY2	0.700980838438759	0.881271433187171	1	0.986508834111024	0.282739228734563	0.906272622478265	1	0.42482432336094	1	0.449022732553357
ANKRA2	0.903731208456343	1	0.719532438500671	1	0.246447441448184	1	0.931822099030486	0.459305158459231	1	0.182222476398125
ANKRD10	0.427434998685234	1	0.87071951509871	0.629733758247695	0.663632758169401	1	0.878004023920095	0.325370143703856	1	0.137347226112338
ANKRD10.IT1	0.994668434286118	0.857193577891894	0.997773692640804	0.907530969295784	0.712827389861277	1	0.850849964847396	0.792414707089156	1	0.520499870048727
ANKRD11	0.722685949033834	0.88063824640809	0.824067944348913	1	0.566682887915516	0.792984464681842	0.712573844389832	0.5695649167262	1	0.106848421695477
ANKRD11P2	0.932263635521197	1	0.647873998317051	1	1	0.955580196044026	0.609831880510048	1	1	1
ANKRD12	0.678962702088697	1	0.53167782116466	1	1	1	0.999855373510733	0.527062957851393	1	0.117435611882576
ANKRD13A	1	0.943652374224628	1	1	0.677934783719075	1	1	0.733240607933417	1	0.031019230913837
ANKRD13B	0.784360904907951	0.279582428889335	0.689778969253623	1	0.509922426648655	1	0.806110254117727	0.883277590904855	1	1
ANKRD13C	0.424756619548111	1	1	0.657393335973699	0.371045020570205	0.562129780024378	1	0.183770544197545	1	0.183641844046106
ANKRD13D	1	0.869953255540641	0.978138238646814	1	0.726333434672065	0.400942571452479	1	1	1	0.0399216208781067
ANKRD16	0.770356468855321	0.996280848334094	0.689886843986531	0.825497356566881	0.46384780721317	1	1	0.719098203797409	1	0.287482498670419
ANKRD17	0.968494141006552	1	1	1	0.47232243221064	1	0.814798133405223	0.441453624712196	1	0.217622107217323
ANKRD17.DT	0.530998870959102	1	1	1	1	1	0.933400507623283	0.326505154414507	1	0.8277627451471
ANKRD18A	1	1	0.722328014472301	1	0.863023892788707	1	1	0.635301110806024	0.946241722665719	0.336497754587725
ANKRD18B	1	1	1	1	1	1	0.917387182050679	0.58713876021981	1	0.83115455252558
ANKRD18CP	0.143125675036571	1	1	0.965941229825621	0.787341342724618	1	1	0.557795378648361	1	1
ANKRD18DP	0.568449530530191	0.336507396717725	1	1	0.833924145369652	1	1	0.854453135410324	1	1
ANKRD18EP	1	1	0.424570122576265	1	1	1	0.780999927735459	1	1	1
ANKRD19P	1	1	0.952811067267475	1	1	1	1	1	0.650186720784444	0.787507195358998
ANKRD2	1	1	1	1	1	1	1	1	1	0.216582859458085
ANKRD20A1	1	1	0.967480530979437	0.979033439034522	1	1	0.938973958572386	0.898389956097446	1	0.647224147639693
ANKRD20A11P	1	1	0.796371867917812	1	0.525662422596624	0.960755438620566	1	0.23247584300301	0.999064150457705	1
ANKRD20A17P	1	1	1	0.922056454862051	1	1	1	1	1	0.996492565372684
ANKRD20A18P	0.377483881979722	1	1	1	1	1	1	0.599157558806348	1	1
ANKRD20A19P	1	1	1	1	1	1	1	0.711059332654667	0.987536092389879	1
ANKRD20A21P	0.679657865836112	1	1	1	1	1	0.498569286592724	0.144370466710596	1	1
ANKRD20A2P	1	1	1	0.988761031936101	1	1	1	0.584301024080862	1	0.942432064135297
ANKRD20A3P	1	0.406609894931791	0.511497642154969	0.991013386188452	1	1	1	0.995352206115215	1	1
ANKRD20A4P	1	1	1	1	1	1	1	0.999733141298271	1	0.465199416916585
ANKRD20A5P	1	1	0.815412021748461	0.584265352272446	0.425977022862976	1	1	0.460245024047158	1	0.753137763806996
ANKRD20A7P	0.14512460484044	1	1	1	1	1	1	0.77779020521096	1	1
ANKRD20A8P	0.456041711160259	1	1	1	1	1	1	1	1	1
ANKRD20A9P	0.940122646652491	1	1	1	1	1	0.429074221770716	0.655912571211894	1	1
ANKRD22	1	1	1	1	1	1	0.385994182309182	1	1	0.589757569726035
ANKRD23	0.561497037336804	1	0.830791118050764	0.992670902639843	0.363193775240073	0.798167622122267	0.900006421663744	0.818811973369612	1	0.73706141030771
ANKRD24	1	1	0.284608347881691	0.855000012192138	0.746992867829918	1	1	1	1	1
ANKRD26	0.547324815841045	0.664692604416202	0.461909172310666	0.542348683200298	0.851792283146433	1	0.372948471137223	0.245988033814045	1	0.675127967511127
ANKRD26P1	1	1	1	1	1	1	0.0731878250705969	0.428786642204526	1	1
ANKRD26P3	0.722447288092417	1	1	1	1	1	1	0.62280869306679	0.580319762815985	1
ANKRD26P4	0.796271710798212	0.581985531440746	0.878546441683955	0.821945906274991	1	1	0.616725488451783	0.99397776521482	1	0.941455606977937
ANKRD27	0.928902238060167	1	0.862661709102061	1	0.384623505578911	0.694984391382244	1	0.550528420103441	1	0.269739306378981
ANKRD28	1	0.493052438225932	0.842178055755759	1	0.237021238266997	1	1	0.745570055247537	1	0.246541389989375
ANKRD29	0.811727673105763	1	0.411674198757998	1	1	1	0.997450190717139	1	1	1
ANKRD30B	0.490967208834035	1	0.960131243524019	1	1	1	1	1	0.884424043898869	1
ANKRD30BL	0.765367422472145	1	1	0.926469236299132	1	1	0.773019232148333	0.969883490051364	1	1
ANKRD30BP2	1	1	0.148068715231532	1	1	1	1	1	1	1
ANKRD31	1	1	0.649055419884157	0.28164062527046	1	1	1	0.581963492115328	1	0.953234768626915
ANKRD33B	0.99969912290026	0.750542440035546	1	1	0.657789820925563	1	1	0.489975839236643	1	0.0403834893161636
ANKRD34A	1	1	0.211750786081924	1	0.914868847086872	1	1	1	1	1
ANKRD34B	1	1	1	1	1	1	0.725283250140756	0.50051606811876	1	0.319853262465847
ANKRD34C	1	0.948001445839837	1	1	1	1	0.832672340206075	0.519272862572133	1	1
ANKRD35	1	1	1	1	1	0.4390046851483	1	1	1	0.637775111091375
ANKRD36	0.60526260151952	1	0.482911129233555	0.747836356310988	0.463548797685364	1	0.628918214747189	0.445856044271037	0.950554088126223	0.607268079570339
ANKRD36B	0.608145544449468	1	0.654758181839455	0.502686521909114	0.674587780413846	1	0.688390940543937	0.759292007962027	1	0.675535982902944
ANKRD36BP1	1	1	0.484013436810172	1	1	1	1	1	1	0.976098493090331
ANKRD36BP2	1	0.770863754247296	1	1	1	0.925136274840331	0.731483566138532	0.589368802933776	1	1
ANKRD36C	0.510954717466896	1	0.574613632932859	0.591895479507107	0.47200338197544	1	1	0.52395029858647	1	0.672129830596987
ANKRD37	0.91632570687926	1	1	1	0.945209982766776	1	1	0.226887572373921	0.995307902638281	0.260348125705372
ANKRD39	0.639464348928038	0.730831218824535	0.66840642301755	1	0.214996833290156	0.853918478781005	1	0.665294140579159	1	0.384013301171442
ANKRD40	0.621121952341313	1	1	1	0.0706173298320061	0.603063480155041	0.943858876074295	0.504885408710598	1	0.279939776243821
ANKRD40CL	0.98139817168459	1	1	1	1	0.946208582573358	0.991025478503627	1	1	1
ANKRD42	0.90885515623331	0.736467087031766	0.86010948054917	1	0.193759360491258	0.583559442177873	0.828658425572047	0.323851358978925	1	0.109815566065005
ANKRD42.DT	0.691840966651748	1	0.783118781488215	0.438822372366531	0.634694853882916	1	1	0.827418487974925	1	0.281882504847091
ANKRD44	0.6446978227173	0.948746447501733	0.953768919032575	1	0.724854759751612	1	1	0.582320475145868	1	0.0644455658143362
ANKRD44.AS1	1	1	0.990329727502973	0.536623248377953	1	1	0.68560304341567	1	0.36781518972855	0.518580898038671
ANKRD44.DT	1	0.930665555727864	0.792320064340651	1	1	1	0.352536468886033	0.814272365354479	1	0.877170564412472
ANKRD44.IT1	0.560999077425441	0.773131925211294	1	1	0.569175672447229	1	1	0.999038738210035	0.825900242707942	0.0251651082007779
ANKRD45	1	1	1	1	1	0.980767632783387	1	0.95054428875186	0.390325489004402	1
ANKRD46	0.911682929239364	0.666195135237793	0.525767061877558	0.465334482421726	0.335814562833796	1	1	0.488421768056645	1	0.548763219451131
ANKRD49	0.796816680551117	1	0.837008062737063	0.914693203861657	0.374083641803637	1	1	0.542615232467694	1	0.255366345520611
ANKRD49P1	0.817182375212814	0.422765200796348	1	0.75703375784471	1	1	0.863514410605669	0.944470491489847	1	0.280838391936604
ANKRD49P2	0.327239840973796	1	1	1	0.90873238092593	1	1	1	0.749882298260296	1
ANKRD50	1	0.414167673111372	1	1	0.967365665916607	0.258915900477117	0.813007723082196	0.378420279891203	1	0.142294654778863
ANKRD52	0.918295266802228	1	1	1	0.173594765033349	0.849444611707645	1	0.642931820812396	0.884955563764088	0.285310424467096
ANKRD53	1	1	1	1	1	1	0.728738909761438	0.595123222812646	0.497179770218608	0.854534175007675
ANKRD54	0.726839504977847	0.282129853347049	1	1	0.409833769677718	0.475035540741203	1	0.34158418285294	1	0.49084500342194
ANKRD55	1	0.88389008066135	1	0.653368264202095	0.799239439165732	1	0.528109998996394	0.917408305263262	1	0.251325034726688
ANKRD6	0.603803598743406	1	0.959842388793129	1	0.963168749065633	1	1	0.527719320644813	1	0.279027346797186
ANKRD60	1	1	1	1	1	1	0.793987411347636	1	0.623543083505247	0.862148635632268
ANKRD61	0.945082761888141	1	1	1	0.937564004855539	1	1	1	0.143794806918383	0.999794609072784
ANKRD62	1	1	1	1	1	1	0.923831736523453	0.695844336978674	1	0.696528942872517
ANKRD62P1	1	1	0.850734706352782	1	1	1	1	1	0.702704698933646	1
ANKRD62P1.PARP4P3	1	1	1	1	1	1	0.376562001865226	0.0711882052338335	1	1
ANKRD63	1	0.530789175713458	1	1	1	1	1	0.166906930363809	1	0.535699570221121
ANKRD65	0.587889925212081	1	1	1	1	1	1	1	0.891417692278951	1
ANKRD65.AS1	0.147939991224876	1	0.874137043465588	1	1	1	1	1	1	1
ANKRD7	0.902301023007208	0.16820981496863	1	1	0.93598667496637	1	1	0.725320621216786	1	1
ANKRD9	1	0.968413262238373	1	1	1	1	0.731153854684878	1	1	0.366912527086401
ANKS1A	1	0.72572494207504	1	1	0.718651921413753	0.562430625050422	1	0.676607941784131	1	0.0296329748859794
ANKS1B	1	0.985086880583297	1	1	0.461452650915899	1	1	1	1	1
ANKS3	0.552953728992908	0.826751958810871	0.996775707514329	0.822959105574043	0.274365261258546	0.803507470178172	0.906442344093725	0.919958313591134	1	0.569270994468772
ANKS4B	1	0.992389847500331	1	0.538035743617109	1	1	1	1	1	1
ANKS6	0.643737801198969	1	0.651363067840424	0.468743666444736	0.760649818551455	1	0.855018668161296	0.477443784255572	0.762179818797149	0.688667294677328
ANKUB1	1	1	1	1	0.860776061112304	1	1	0.30328304053635	1	0.187105619644247
ANKZF1	0.412014930092137	1	0.738293212902971	1	0.241015326496822	0.974668190174836	1	0.758226244887301	1	0.175739323252949
ANLN	1	1	0.715002917969285	1	0.897474616173071	1	0.331932052868798	0.503138463835613	1	0.813001545853463
ANO10	1	0.749188493528876	0.813727304066324	1	1	1	1	0.497575348489046	1	0.0920696549738482
ANO2	1	0.40611518956191	1	1	1	0.861742794666677	1	0.544236510092924	0.821499541192631	1
ANO4	1	1	1	1	1	1	1	0.0387287195061448	1	1
ANO5	1	1	1	1	1	0.227439967051742	1	1	1	0.639536667007493
ANO6	0.842446439765497	1	1	1	0.538429062178052	0.321340279332409	1	0.847350672156085	1	0.121281873126832
ANO7	1	1	0.630180817632554	0.823548494975296	1	1	0.348630254091365	0.902662317267482	1	1
ANO7L1	1	0.906405618369614	1	1	0.663526172096538	1	0.516058379005289	0.794375996893321	1	0.60515485403647
ANO8	1	0.800309521817847	1	1	0.294119289054779	0.522348522640174	1	0.689579659871749	1	0.466964857958064
ANO9	0.75336307357237	1	0.806933660467544	1	0.483624922097109	0.851519279999904	1	0.779067801304118	0.585190639326145	0.84794535769241
ANOS1	1	1	0.980723340812459	1	1	1	0.0137560588550725	0.318647418120112	1	0.959510248546947
ANOS2P	1	1	1	1	0.898462934376404	1	1	0.58677418229838	1	1
ANP32A	0.694400650529112	0.803200540483676	0.74803374598135	1	0.948410577316073	1	1	0.591318676795534	1	0.0164825776184727
ANP32AP1	1	1	0.535646258046136	1	1	1	1	1	1	0.479334318803936
ANP32B	1	0.792918029836271	1	1	1	0.999450326911709	0.965817274467014	0.598578764968973	1	0.274630571247176
ANP32BP1	0.912268064168642	1	0.87899381620318	0.8808414135399	1	1	0.495828169972272	0.753607215998463	1	0.938487066460586
ANP32C	0.9755828689566	1	1	0.997920164921135	1	1	1	1	0.997709531239034	0.923651888027708
ANP32D	0.703095079021328	1	1	1	1	1	1	0.547011337212052	1	1
ANP32E	0.316649457352241	0.830334699401688	1	1	0.189179323755221	0.817690537540022	0.480763857374011	0.180419438413236	1	0.138386886410264
ANPEP	1	1	1	1	1	1	1	1	1	0.047603381635638
ANTKMT	1	1	0.474329214301072	1	0.281474516317227	1	0.946529342984493	0.220953400474968	1	0.27049454439446
ANTXR1	1	1	1	1	1	1	1	1	1	0.600946681070856
ANTXR2	0.925946300114681	0.887140676227739	0.99925703002503	1	0.973349973131195	0.999042408197742	1	0.713668201471954	1	0.0436785577793176
ANTXRL	1	1	0.720662062726973	1	1	1	1	0.675741251133936	0.637413155692408	1
ANTXRLP1	0.564240980328989	1	0.356683342357106	0.470014480911441	1	1	0.998578984420914	0.940066588813834	1	0.699932778283342
ANXA1	1	0.953446340097357	0.398567622643612	1	0.674175958805554	0.904053198329427	1	0.595542710258082	1	0.397626444190972
ANXA11	0.999073237343566	0.936337254999862	0.985741893562108	1	0.965280880506255	1	1	0.689431039084967	1	0.0819438793116786
ANXA2	1	0.919513376357354	1	1	0.549035889305954	0.351939261724074	1	0.69876002426571	1	0.212353816053624
ANXA2P1	1	1	0.246101986180585	1	1	1	1	1	1	1
ANXA2P2	0.513855683265896	1	1	1	1	0.543517877681495	0.90842978359109	0.231661460669961	1	0.791643606203114
ANXA2R	0.99802852502345	1	0.400364963475123	0.829606503096028	0.236764073030547	1	1	0.790899287788686	1	0.405190156217199
ANXA3	1	1	1	1	1	1	0.787831215546696	1	1	0.0955644305607351
ANXA4	0.974186405082261	0.637569912601772	1	1	0.303889992706427	0.752873001921029	1	0.723854140844842	1	0.169700337387721
ANXA5	1	0.981895990886352	1	1	0.592031325839384	0.480978582493313	0.888734739218835	0.518329698722275	1	0.179098541596784
ANXA6	0.453845675323365	1	0.895254818092015	1	0.260858005705062	1	1	0.424456442522255	1	0.273624671996843
ANXA7	0.943542406397649	0.92911403947811	1	1	0.749664313903398	1	1	0.590494619907755	1	0.0999005345159437
ANXA8	0.979962599932677	0.993744066551786	1	1	1	0.887226471650005	1	0.836361245439431	1	0.977269403916226
ANXA8L1	1	1	1	1	1	1	1	0.0338013936905619	1	0.829915665609234
ANXA9	1	0.974289157488078	1	1	0.942350884329268	1	0.921649365145474	0.833127837776199	0.328047431104064	1
AOAH	0.99599368598169	0.929551042685228	1	1	0.70774465796795	0.72516418347448	1	0.384334161876669	1	0.096381189902669
