GeneSymbol	B cells	Plasma cells	T cells CD8	T cells CD4	NK cells	Monocytes	Dendritic cells	Mast cells	Eosinophils	Neutrophils
HNRNPFP1	1	1	1	1	1	1	1	1	1	1
HNRNPH1	1	1	1	1	1	1	1	1	1	1
HNRNPH1P1	1	1	1	1	1	1	1	1	1	0.994111276007122
HNRNPH1P3	1	1	1	1	1	1	1	1	1	1
HNRNPH2	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPH3	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPK	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPKP1	1	1	1	1	1	1	1	1	1	1
HNRNPKP2	1	1	1	1	1	1	1	1	1	1
HNRNPKP4	1	1	1	1	1	1	1	1	1	1
HNRNPL	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPLL	1	1	1	1	1	1	1	1	1	0.974182974972793
HNRNPLP1	1	1	1	1	1	1	1	1	1	1
HNRNPLP2	1	1	1	1	1	1	1	1	1	1
HNRNPM	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPMP1	1	1	1	1	1	1	1	1	1	1
HNRNPR	1	1	1	1	1	1	1	1	1	1
HNRNPRP1	1	1	1	1	1	1	1	1	1	1
HNRNPU	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPUL1	1	1	1	1	1	1	1	1	1	0.97378699896544
HNRNPUL2	1	1	1	1	1	1	1	1	1	0.975899074108335
HNRNPUL2.BSCL2	1	1	1	1	1	1	1	1	1	1
HNRNPUP1	1	1	1	1	1	1	1	1	1	1
HOMER1	1	1	1	1	1	1	1	1	1	1
HOMER2	1	1	1	1	1	1	1	1	1	1
HOMER2P1	1	1	1	1	1	1	1	1	1	1
HOMER3	1	1	1	1	1	1	1	1	1	1
HOMER3.AS1	1	1	1	1	1	1	1	1	1	1
HOMEZ	1	1	1	1	1	1	1	1	1	1
HOOK1	1	1	1	1	1	1	1	1	1	1
HOOK2	1	1	1	1	1	1	1	1	1	0.978082439938078
HOOK3	1	1	1	1	1	1	1	1	1	0.974053897479779
HOPX	1	1	1	1	1	1	1	1	1	1
HORMAD1	1	1	1	1	1	1	1	1	1	0.978082439938078
HORMAD2	1	1	1	1	1	1	1	1	1	1
HORMAD2.AS1	1	1	1	1	1	1	1	1	1	1
HOTAIRM1	1	1	1	1	1	1	1	1	1	0.994111276007122
HOTTIP	1	1	1	1	1	1	1	1	1	1
HOXA.AS2	1	1	1	1	1	1	1	1	1	1
HOXA.AS3	1	1	1	1	1	1	1	1	1	1
HOXA1	1	1	1	1	1	1	1	1	1	1
HOXA10	1	1	1	1	1	1	1	1	1	1
HOXA10.AS	1	1	1	1	1	1	1	1	1	1
HOXA11.AS	1	1	1	1	1	1	1	1	1	1
HOXA2	1	1	1	1	1	1	1	1	1	1
HOXA3	1	1	1	1	1	1	1	1	1	1
HOXA4	1	1	1	1	1	1	1	1	1	1
HOXA5	1	1	1	1	1	1	1	1	1	1
HOXA6	1	1	1	1	1	1	1	1	1	1
HOXA7	1	1	1	1	1	1	1	1	1	1
HOXA9	1	1	1	1	1	1	1	1	1	1
HOXB.AS1	1	1	1	1	1	1	1	1	1	1
HOXB.AS2	1	1	1	1	1	1	1	1	1	1
HOXB.AS3	1	1	1	1	1	1	1	1	1	1
HOXB2	1	1	1	1	1	1	1	1	1	1
HOXB3	1	1	1	1	1	1	1	1	1	1
HOXB4	1	1	1	1	1	1	1	1	1	1
HOXB5	1	1	1	1	1	1	1	1	1	1
HOXB6	1	1	1	1	1	1	1	1	1	1
HOXB7	1	1	1	1	1	1	1	1	1	1
HOXB8	1	1	1	1	1	1	1	1	1	1
HOXB9	1	1	1	1	1	1	1	1	1	1
HOXC.AS2	1	1	1	1	1	1	1	1	1	1
HOXC10	1	1	1	1	1	1	1	1	1	1
HOXC4	1	1	1	1	1	1	1	1	1	1
HOXC5	1	1	1	1	1	1	1	1	1	1
HOXC6	1	1	1	1	1	1	1	1	1	1
HOXD1	1	1	1	1	1	1	1	1	1	1
HOXD3	1	1	1	1	1	1	1	1	1	1
HOXD8	1	1	1	1	1	1	1	1	1	1
HP	1	1	1	1	1	1	1	1	1	1
HP1BP3	1	1	1	1	1	1	1	1	1	1
HPCA	1	1	1	1	1	1	1	1	1	1
HPCAL1	1	1	1	1	1	1	1	1	1	0.97378699896544
HPCAL4	1	1	1	1	1	1	1	1	1	1
HPD	1	1	1	1	1	1	1	1	1	1
HPDL	1	1	1	1	1	1	1	1	1	1
HPF1	1	1	1	1	1	1	1	1	1	1
HPGD	1	1	1	1	1	1	1	1	1	1
HPGDS	1	1	1	1	1	1	1	1	1	1
HPN	1	1	1	1	1	1	1	1	1	1
HPR	1	1	1	1	1	1	1	1	1	1
HPRT1	1	1	1	1	1	1	1	1	1	1
HPS1	1	1	1	1	1	1	1	1	1	1
HPS3	1	1	1	1	1	1	1	1	1	1
HPS4	1	1	1	1	1	1	1	1	1	1
HPS5	1	1	1	1	1	1	1	1	1	1
HPS6	1	1	1	1	1	1	1	1	1	0.97378699896544
HPSE	1	1	1	1	1	1	1	1	1	1
HPSE2	1	1	1	1	1	1	1	1	1	1
HPX	1	1	1	1	1	1	1	1	1	1
HPYR1	1	1	1	1	1	1	1	1	1	1
HR	1	1	1	1	1	1	1	1	1	1
HRAS	1	1	1	1	1	1	1	1	1	1
HRAT17	1	1	1	1	1	1	1	1	1	1
HRC	1	1	1	1	1	1	1	1	1	1
HRCT1	1	1	1	1	1	1	1	1	1	1
HRG	1	1	1	1	1	1	1	1	1	1
HRH1	1	1	1	1	1	1	1	1	1	1
HRH2	1	1	1	1	1	1	1	1	1	0.978082439938078
HRH3	1	1	1	1	1	1	1	1	1	1
HRH4	1	1	1	1	1	1	1	1	1	1
HRK	1	1	1	1	1	1	1	1	1	1
HROB	1	1	1	1	1	1	1	1	1	1
HS1BP3	1	1	1	1	1	1	1	1	1	0.97378699896544
HS1BP3.IT1	1	1	1	1	1	1	1	1	1	1
HS2ST1	1	1	1	1	1	1	1	1	1	0.97378699896544
HS3ST1	1	1	1	1	1	1	1	1	1	1
HS3ST3A1	1	1	1	1	1	1	1	1	1	1
HS3ST3B1	1	1	1	1	1	1	1	1	1	1
HS3ST5	1	1	1	1	1	1	1	1	1	1
HS3ST6	1	1	1	1	1	1	1	1	1	1
HS6ST1	1	1	1	1	1	1	1	1	1	1
HS6ST1P1	1	1	1	1	1	1	1	1	1	1
HS6ST2	1	1	1	1	1	1	1	1	1	1
HSBP1	1	1	1	1	1	1	1	1	1	0.97378699896544
HSBP1L1	1	1	1	1	1	1	1	1	1	1
HSBP1P1	1	1	1	1	1	1	1	1	1	1
HSCB	1	1	1	1	1	1	1	1	1	1
HSD11B1	1	1	1	1	1	1	1	1	1	1
HSD11B1.AS1	1	1	1	1	1	1	1	1	1	1
HSD11B1L	1	1	1	1	1	1	1	1	1	1
HSD11B2	1	1	1	1	1	1	1	1	1	1
HSD17B1	1	1	1	1	1	1	1	1	1	1
HSD17B1.AS1	1	1	1	1	1	1	1	1	1	0.97378699896544
HSD17B10	1	1	1	1	1	1	1	1	1	1
HSD17B11	1	1	1	1	1	1	1	1	1	0.97378699896544
HSD17B12	1	1	1	1	1	1	1	1	1	0.97378699896544
HSD17B13	1	1	1	1	1	1	1	1	1	1
HSD17B14	1	1	1	1	1	1	1	1	1	1
HSD17B1P1	1	1	1	1	1	1	1	1	1	1
HSD17B2	1	0.960605573521883	1	1	1	1	1	1	1	1
HSD17B3	1	1	1	1	1	1	1	1	1	1
HSD17B4	1	1	1	1	1	1	1	1	1	1
HSD17B6	1	1	1	1	1	1	1	1	1	1
HSD17B7	1	1	1	1	1	1	1	1	1	1
HSD17B7P2	1	1	1	1	1	1	1	1	1	1
HSD17B8	1	1	1	1	1	1	1	1	1	1
HSD3B2	1	1	1	1	1	1	1	1	1	1
HSD3B7	1	1	1	1	1	1	1	1	1	1
HSD3BP4	1	1	1	1	1	1	1	1	1	1
HSD3BP5	1	1	1	1	1	1	1	1	1	1
HSDL1	1	1	1	1	1	1	1	1	1	0.978816025873106
HSDL2	1	1	1	1	1	1	1	1	1	0.97378699896544
HSDL2.AS1	1	1	1	1	1	1	1	1	1	1
HSF1	1	1	1	1	1	1	1	1	1	1
HSF2	1	1	1	1	1	1	1	1	1	1
HSF2BP	1	1	1	1	1	1	1	1	1	1
HSF4	1	1	1	1	1	1	1	1	1	1
HSF5	1	1	1	1	1	1	1	1	1	1
HSFX1	1	1	1	1	1	1	1	1	1	1
HSFX2	1	1	1	1	1	1	1	1	1	1
HSFX3	1	1	1	1	1	1	1	1	1	1
HSFY3P	1	1	1	1	1	1	1	1	1	1
HSH2D	1	1	1	1	1	1	1	1	1	0.97378699896544
HSP90AA1	1	1	1	1	1	1	1	1	1	1
HSP90AA2P	1	1	1	1	1	1	1	1	1	1
HSP90AA3P	1	1	1	1	1	1	1	1	1	1
HSP90AA4P	1	1	1	1	1	1	1	1	1	1
HSP90AB1	1	1	1	1	1	1	1	1	1	1
HSP90AB2P	1	1	1	1	1	1	1	1	1	1
HSP90AB3P	1	1	1	1	1	1	1	1	1	1
HSP90AB4P	1	1	1	1	1	1	1	1	1	0.97378699896544
HSP90B1	1	1	1	1	1	1	1	1	1	1
HSP90B2P	1	1	1	1	1	1	1	1	1	1
HSP90B3P	1	1	1	1	1	1	1	1	1	1
HSPA12A	1	1	1	1	1	1	1	1	1	1
HSPA12A.AS1	1	1	1	1	1	1	1	1	1	1
HSPA12B	1	1	1	1	1	1	1	1	1	1
HSPA13	1	1	1	1	1	1	1	1	1	1
HSPA14	1	1	1	1	1	1	1	1	1	1
HSPA1A	1	1	1	1	1	1	1	1	1	0.97378699896544
HSPA1B	1	1	1	1	1	1	1	1	1	1
HSPA1L	1	1	1	1	1	1	1	1	1	1
HSPA2	1	1	1	1	1	1	1	1	1	1
HSPA2.AS1	1	1	1	1	1	1	1	1	1	1
HSPA4	1	1	1	1	1	1	1	1	1	1
HSPA4L	1	1	1	1	1	1	1	1	1	1
HSPA5	1	1	1	1	1	1	1	1	1	0.97378699896544
HSPA5.DT	1	1	1	1	1	1	1	1	1	1
HSPA5P1	1	1	1	1	1	1	1	1	1	1
HSPA6	1	1	1	1	1	1	1	1	1	0.97378699896544
HSPA7	1	1	1	1	1	1	1	1	1	1
HSPA8	1	1	1	1	1	1	1	1	1	1
HSPA8P1	1	1	1	1	1	1	1	1	1	1
HSPA8P11	1	1	1	1	1	1	1	1	1	1
HSPA8P14	1	1	1	1	1	1	1	1	1	1
HSPA8P15	1	1	1	1	1	1	1	1	1	1
HSPA8P16	1	1	1	1	1	1	1	1	1	1
HSPA8P18	1	1	1	1	1	1	1	1	1	1
HSPA8P19	1	1	1	1	1	1	1	1	1	1
HSPA8P3	1	1	1	1	1	1	1	1	1	1
HSPA8P4	1	1	1	1	1	1	1	1	1	1
HSPA8P5	1	1	1	1	1	1	1	1	1	1
HSPA8P6	1	1	1	1	1	1	1	1	1	1
HSPA8P7	1	1	1	1	1	1	1	1	1	1
HSPA8P8	1	1	1	1	1	1	1	1	1	1
HSPA8P9	1	1	1	1	1	1	1	1	1	1
HSPA9	1	1	1	1	1	1	1	1	1	1
HSPA9P1	1	1	1	1	1	1	1	1	1	1
HSPB1	1	1	1	1	1	1	1	1	1	1
HSPB11	1	1	1	1	1	1	1	1	1	1
HSPB1P1	1	1	1	1	1	1	1	1	1	1
HSPB1P2	1	1	1	1	1	1	1	1	1	1
HSPB2	1	1	1	1	1	1	1	1	1	1
HSPB3	1	1	1	1	1	1	1	1	1	1
HSPB6	1	1	1	1	1	1	1	1	1	1
HSPBAP1	1	1	1	1	1	1	1	1	1	1
HSPBP1	1	1	1	1	1	1	1	1	1	1
HSPD1	1	1	1	1	1	1	1	1	1	0.97378699896544
HSPD1P1	1	1	1	1	1	1	1	1	1	1
HSPD1P10	1	1	1	1	1	1	1	1	1	1
HSPD1P11	1	1	1	1	1	1	1	1	1	1
HSPD1P12	1	1	1	1	1	1	1	1	1	1
HSPD1P16	1	1	1	1	1	1	1	1	1	1
HSPD1P4	1	1	1	1	1	1	1	1	1	1
HSPD1P5	1	1	1	1	1	1	1	1	1	1
HSPD1P6	1	1	1	1	1	1	1	1	1	1
HSPD1P9	1	1	1	1	1	1	1	1	1	1
HSPE1	1	1	1	1	1	1	1	1	1	1
HSPE1.MOB4	1	1	1	1	1	1	1	1	1	1
HSPE1P11	1	1	1	1	1	1	1	1	1	1
HSPE1P13	1	1	1	1	1	1	1	1	1	1
HSPE1P14	1	1	1	1	1	1	1	1	1	1
HSPE1P18	1	1	1	1	1	1	1	1	1	0.97378699896544
HSPE1P2	1	1	1	1	1	1	1	1	1	1
HSPE1P25	1	1	1	1	1	1	1	1	1	1
HSPE1P26	1	1	1	1	1	1	1	1	1	1
HSPE1P28	1	1	1	1	1	1	1	1	1	1
HSPE1P3	1	1	1	1	1	1	1	1	1	1
HSPE1P4	1	1	1	1	1	1	1	1	1	1
HSPE1P7	1	1	1	1	1	1	1	1	1	1
HSPG2	1	1	1	1	1	1	1	1	1	1
HSPH1	1	1	1	1	1	1	1	1	1	1
HTATIP2	1	1	1	1	1	1	1	1	1	0.97378699896544
HTATSF1	1	1	1	1	1	1	1	1	1	1
HTATSF1P2	1	1	1	1	1	1	1	1	1	1
HTD2	1	1	1	1	1	1	1	1	1	0.998046831274175
HTR1B	1	1	1	1	1	1	1	1	1	1
HTR1D	1	1	1	1	1	1	1	1	1	1
HTR1DP1	1	1	1	1	1	1	1	1	1	1
HTR1F	1	1	1	1	1	1	1	1	1	1
HTR2A	1	1	1	1	1	1	1	1	1	1
HTR2A.AS1	1	1	1	1	1	1	1	1	1	1
HTR2B	1	1	1	1	1	1	1	1	1	1
HTR2C	1	1	1	1	1	1	1	1	1	1
HTR3A	1	1	1	1	1	1	1	1	1	1
HTR3B	1	1	1	1	1	1	1	1	1	1
HTR3C	1	1	1	1	1	1	1	1	1	1
HTR3E.AS1	1	1	1	1	1	1	1	1	1	1
HTR4	1	1	1	1	1	1	1	1	1	1
HTR5A	1	1	1	1	1	1	1	1	1	1
HTR5BP	1	1	1	1	1	1	1	1	1	1
HTR6	1	1	1	1	1	1	1	1	1	1
HTR7	1	1	1	1	1	1	1	1	1	1
HTR7P1	1	1	1	1	1	1	1	1	1	1
HTRA1	1	1	1	1	1	1	1	1	1	1
HTRA2	1	1	1	1	1	1	1	1	1	0.97378699896544
HTRA3	1	1	1	1	1	1	1	1	1	1
HTRA4	1	1	1	1	1	1	1	1	1	1
HTT	1	1	1	1	1	1	1	1	1	1
HTT.AS	1	1	1	1	1	1	1	1	1	1
HULC	1	1	1	1	1	1	1	1	1	1
HUNK	1	1	1	1	1	1	1	1	1	1
HUS1	1	1	1	1	1	1	1	1	1	1
HUS1B	1	1	1	1	1	1	1	1	1	1
HUWE1	1	1	1	1	1	1	1	1	1	1
HVCN1	1	1	1	1	1	1	1	1	1	0.97378699896544
HYAL1	1	1	1	1	1	1	1	1	1	1
HYAL2	1	1	1	1	1	1	1	1	1	0.97378699896544
HYAL3	1	1	1	1	1	1	1	1	1	1
HYAL4	1	1	1	1	1	1	1	1	1	1
HYAL6P	1	1	1	1	1	1	1	1	1	1
HYDIN	1	1	1	1	1	1	1	1	1	1
HYDIN2	1	1	1	1	1	1	1	1	1	1
HYI	1	1	1	1	1	1	1	1	1	1
HYI.AS1	1	1	1	1	1	1	1	1	1	1
HYKK	1	1	1	1	1	1	1	1	1	1
HYLS1	1	1	1	1	1	1	1	1	1	1
HYMAI	1	1	1	1	1	1	1	1	1	1
HYOU1	1	1	1	1	1	1	1	1	1	1
HYPK	1	1	1	1	1	1	1	1	1	1
IAH1	1	1	1	1	1	1	1	1	1	1
IAPP	1	1	1	1	1	1	1	1	1	1
IARS1	1	1	1	1	1	1	1	1	1	1
IARS2	1	1	1	1	1	1	1	1	1	0.978082439938078
IATPR	1	1	1	1	1	1	1	1	1	1
IBA57	1	1	1	1	1	1	1	1	1	1
IBA57.DT	1	1	1	1	1	1	1	1	1	1
IBTK	1	1	1	1	1	1	1	1	1	1
ICA1	1	1	1	1	1	1	1	1	1	1
ICA1.AS1	1	1	1	1	1	1	1	1	1	1
ICA1L	1	1	1	1	1	1	1	1	1	1
ICAM1	1	1	1	1	1	1	1	1	1	0.97378699896544
ICAM2	1	1	1	1	1	1	1	1	1	1
ICAM3	1	1	1	1	1	1	1	1	1	0.97378699896544
ICAM4	1	1	1	1	1	1	1	1	1	1
ICAM5	1	1	1	1	1	1	1	1	1	1
ICE1	1	1	1	1	1	1	1	1	1	1
ICE2	1	1	1	1	1	1	1	1	1	1
ICE2P2	1	1	1	1	1	1	1	1	1	1
ICMT	1	1	1	1	1	1	1	1	1	1
ICMT.DT	1	1	1	1	1	1	1	1	1	1
ICOS	1	1	1	1	1	1	1	1	1	1
ICOSLG	1	1	1	1	1	1	1	1	1	1
ID1	1	1	1	1	1	1	1	1	1	1
ID2	1	1	1	1	1	1	1	1	1	1
ID2.AS1	1	1	1	1	1	1	1	1	1	1
ID2B	1	1	1	1	1	1	1	1	1	1
ID3	1	1	1	1	1	1	1	1	1	1
IDE	1	1	1	1	1	1	1	1	1	1
IDH1	1	1	1	1	1	1	1	1	1	1
IDH1.AS1	1	1	1	1	1	1	1	1	1	1
IDH2	1	1	1	1	1	1	1	1	1	1
IDH3A	1	1	1	1	1	1	1	1	1	1
IDH3B	1	1	1	1	1	1	1	1	1	1
IDH3B.DT	1	1	1	1	1	1	1	1	1	1
IDH3G	1	1	1	1	1	1	1	1	1	0.978082439938078
IDI1	1	1	1	1	1	1	1	1	1	0.97378699896544
IDI1P2	1	1	1	1	1	1	1	1	1	1
IDI2	1	1	1	1	1	1	1	1	1	1
IDI2.AS1	1	1	1	1	1	1	1	1	1	1
IDNK	1	1	1	1	1	1	1	1	1	1
IDO1	1	1	1	1	1	1	1	1	1	1
IDO2	1	1	1	1	1	1	1	1	1	1
IDS	1	1	1	1	1	1	1	1	1	0.97378699896544
IDSP1	1	1	1	1	1	1	1	1	1	1
IDUA	1	1	1	1	1	1	1	1	1	1
IER2	1	1	1	1	1	1	1	1	1	0.97378699896544
IER3	1	1	1	1	1	1	1	1	1	0.97378699896544
IER3.AS1	1	1	1	1	1	1	1	1	1	1
IER3IP1	1	1	1	1	1	1	1	1	1	1
IER5	1	1	1	1	1	1	1	1	1	1
IER5L	1	1	1	1	1	1	1	1	1	0.974182974972793
IER5L.AS1	1	1	1	1	1	1	1	1	1	1
IFFO1	1	1	1	1	1	1	1	1	1	1
IFFO2	1	1	1	1	1	1	1	1	1	1
IFI16	1	1	1	1	1	1	1	1	1	0.978082439938078
IFI27	1	1	1	1	1	1	1	1	1	1
IFI27L1	1	1	1	1	1	1	1	1	1	1
IFI27L2	1	1	1	1	1	1	1	1	1	1
IFI30	1	1	1	1	1	1	1	1	1	0.97378699896544
IFI35	1	1	1	1	1	1	1	1	1	1
IFI44	1	1	1	1	1	1	1	1	1	1
IFI44L	1	1	1	1	1	1	1	1	1	1
IFI6	1	1	1	1	1	1	1	1	1	1
IFIH1	1	1	1	1	1	1	1	1	1	1
IFIT1	1	1	1	1	1	1	1	1	1	1
IFIT1B	1	1	1	1	1	1	1	1	1	1
IFIT1P1	1	1	1	1	1	1	1	1	1	1
IFIT2	1	1	1	1	1	1	1	1	1	1
IFIT3	1	1	1	1	1	1	1	1	1	1
IFIT5	1	1	1	1	1	1	1	1	1	1
IFIT6P	1	1	1	1	1	1	1	1	1	1
IFITM1	1	1	1	1	1	1	1	1	1	0.974053897479779
IFITM10	1	1	1	1	1	1	1	1	1	1
IFITM2	1	1	1	1	1	1	1	1	1	0.974182974972793
IFITM3	1	1	1	1	1	1	1	1	1	1
IFITM3P1	1	1	1	1	1	1	1	1	1	1
IFITM3P2	1	1	1	1	1	1	1	1	1	1
IFITM3P3	1	1	1	1	1	1	1	1	1	1
IFITM3P4	1	1	1	1	1	1	1	1	1	1
IFITM3P6	1	1	1	1	1	1	1	1	1	1
IFITM3P7	1	1	1	1	1	1	1	1	1	1
IFITM3P8	1	1	1	1	1	1	1	1	1	1
IFITM4P	1	1	1	1	1	1	1	1	1	1
IFITM9P	1	1	1	1	1	1	1	1	1	1
IFNA13	1	1	1	1	1	1	1	1	1	1
IFNA14	1	1	1	1	1	1	1	1	1	1
IFNA2	1	1	1	1	1	1	1	1	1	1
IFNA22P	1	1	1	1	1	1	1	1	1	1
IFNA5	1	1	1	1	1	1	1	1	1	1
IFNAR1	1	1	1	1	1	1	1	1	1	0.97378699896544
IFNAR2	1	1	1	1	1	1	1	1	1	0.97378699896544
IFNB1	1	1	1	1	1	1	1	1	1	1
IFNE	1	1	1	1	1	1	1	1	1	1
IFNG	1	1	1	1	1	1	1	1	1	1
IFNG.AS1	1	1	1	1	1	1	1	1	1	1
IFNGR1	1	1	1	1	1	1	1	1	1	0.97378699896544
IFNGR2	1	1	1	1	1	1	1	1	1	0.97378699896544
IFNK	1	1	1	1	1	1	1	1	1	1
IFNL1	1	1	1	1	1	1	1	1	1	1
IFNL3	1	1	1	1	1	1	1	1	1	1
IFNL3P1	1	1	1	1	1	1	1	1	1	1
IFNL4	1	1	1	1	1	1	1	1	1	1
IFNLR1	1	1	1	1	1	1	1	1	1	1
IFNNP1	1	1	1	1	1	1	1	1	1	1
IFNW1	1	1	1	1	1	1	1	1	1	1
IFNWP4	1	1	1	1	1	1	1	1	1	1
IFRD1	1	1	1	1	1	1	1	1	1	0.97378699896544
IFRD2	1	1	1	1	1	1	1	1	1	1
IFT122	1	1	1	1	1	1	1	1	1	0.97378699896544
IFT140	1	1	1	1	1	1	1	1	1	1
IFT172	1	1	1	1	1	1	1	1	1	1
IFT20	1	1	1	1	1	1	1	1	1	1
IFT22	1	1	1	1	1	1	1	1	1	1
IFT27	1	1	1	1	1	1	1	1	1	1
IFT43	1	1	1	1	1	1	1	1	1	1
IFT46	1	1	1	1	1	1	1	1	1	1
IFT52	1	1	1	1	1	1	1	1	1	1
IFT57	1	1	1	1	1	1	1	1	1	1
IFT74	1	1	1	1	1	1	1	1	1	1
IFT80	1	1	1	1	1	1	1	1	1	1
IFT81	1	1	1	1	1	1	1	1	1	1
IFT88	1	1	1	1	1	1	1	1	1	1
IFTAP	1	1	1	1	1	1	1	1	1	1
IGBP1	1	1	1	1	1	1	1	1	1	1
IGBP1.AS1	1	1	1	1	1	1	1	1	1	1
IGBP1P1	1	1	1	1	1	1	1	1	1	1
IGBP1P2	1	1	1	1	1	1	1	1	1	1
IGBP1P4	1	1	1	1	1	1	1	1	1	1
IGDCC4	1	1	1	1	1	1	1	1	1	1
IGF1	1	1	1	1	1	1	1	1	1	1
IGF1R	1	1	1	1	1	1	1	1	1	0.97378699896544
IGF2	1	1	1	1	1	1	1	1	1	1
IGF2BP1	1	1	1	1	1	1	1	1	1	1
IGF2BP2	1	1	1	1	1	1	1	1	1	1
IGF2BP3	1	1	1	1	1	1	1	1	1	1
IGF2R	1	1	1	1	1	1	1	1	1	0.97378699896544
IGFALS	1	1	1	1	1	1	1	1	1	1
IGFBP2	1	1	1	1	1	1	1	1	1	1
IGFBP3	1	1	1	1	1	1	1	1	1	1
IGFBP4	1	1	1	1	1	1	1	1	1	1
IGFBP5	1	1	1	1	1	1	1	1	1	1
IGFBP6	1	1	1	1	1	1	1	1	1	1
IGFBP7	1	1	1	1	1	1	1	1	1	1
IGFBPL1	1	1	1	1	1	1	1	1	1	1
IGFL2	1	1	1	1	1	1	1	1	1	1
IGFL4	1	1	1	1	1	1	1	1	1	1
IGFLR1	1	1	1	1	1	1	1	1	1	1
IGFN1	1	1	1	1	1	1	1	1	1	1
IGHA1	1	1	1	1	1	1	1	1	1	1
IGHA2	1	1	1	1	1	1	1	1	1	1
IGHD	1	1	1	1	1	1	1	1	1	1
IGHE	1	1	1	1	1	1	1	1	1	1
IGHEP1	1	1	1	1	1	1	1	1	1	1
IGHEP2	1	1	1	1	1	1	1	1	1	0.978082439938078
IGHG1	1	0.960605573521883	1	1	1	1	1	1	1	1
IGHG2	1	1	1	1	1	1	1	1	1	1
IGHG3	1	0.960605573521883	1	1	1	1	1	1	1	1
IGHG4	1	1	1	1	1	1	1	1	1	1
IGHGP	1	1	1	1	1	1	1	1	1	1
IGHJ4	1	1	1	1	1	1	1	1	1	1
IGHM	1	1	1	1	1	1	1	1	1	1
IGHMBP2	1	1	1	1	1	1	1	1	1	1
IGHV1.14	1	1	1	1	1	1	1	1	1	1
IGHV1.17	1	1	1	1	1	1	1	1	1	1
IGHV1.18	1	1	1	1	1	1	1	1	1	1
IGHV1.2	1	1	1	1	1	1	1	1	1	1
IGHV1.24	1	1	1	1	1	1	1	1	1	1
IGHV1.3	1	1	1	1	1	1	1	1	1	1
IGHV1.45	1	1	1	1	1	1	1	1	1	1
IGHV1.46	1	0.960605573521883	1	1	1	1	1	1	1	1
IGHV1.58	1	1	1	1	1	1	1	1	1	1
IGHV1.67	1	1	1	1	1	1	1	1	1	1
IGHV1.69	1	1	1	1	1	1	1	1	1	1
IGHV1.69.2	1	1	1	1	1	1	1	1	1	1
IGHV1.69D	1	1	1	1	1	1	1	1	1	1
IGHV1OR15.1	1	1	1	1	1	1	1	1	1	1
IGHV1OR15.3	1	1	1	1	1	1	1	1	1	1
IGHV1OR15.4	1	1	1	1	1	1	1	1	1	1
IGHV1OR16.4	1	1	1	1	1	1	1	1	1	1
IGHV2.26	1	1	1	1	1	1	1	1	1	1
IGHV2.5	1	1	1	1	1	1	1	1	1	1
IGHV2.70	1	1	1	1	1	1	1	1	1	1
IGHV2.70D	1	1	1	1	1	1	1	1	1	1
IGHV3.11	1	1	1	1	1	1	1	1	1	1
IGHV3.13	1	1	1	1	1	1	1	1	1	1
IGHV3.15	1	0.960605573521883	1	1	1	1	1	1	1	1
IGHV3.19	1	1	1	1	1	1	1	1	1	1
IGHV3.20	1	1	1	1	1	1	1	1	1	1
IGHV3.21	1	1	1	1	1	1	1	1	1	1
IGHV3.22	1	1	1	1	1	1	1	1	1	1
IGHV3.23	1	1	1	1	1	1	1	1	1	1
IGHV3.29	1	1	1	1	1	1	1	1	1	1
IGHV3.30	1	0.960605573521883	1	1	1	1	1	1	1	1
IGHV3.30.2	1	1	1	1	1	1	1	1	1	1
IGHV3.32	1	1	1	1	1	1	1	1	1	1
IGHV3.33	1	1	1	1	1	1	1	1	1	1
IGHV3.33.2	1	1	1	1	1	1	1	1	1	1
IGHV3.35	1	1	1	1	1	1	1	1	1	1
IGHV3.36	1	1	1	1	1	1	1	1	1	1
IGHV3.37	1	1	1	1	1	1	1	1	1	1
IGHV3.38	1	1	1	1	1	1	1	1	1	1
IGHV3.41	1	1	1	1	1	1	1	1	1	1
IGHV3.42	1	1	1	1	1	1	1	1	1	1
IGHV3.43	1	1	1	1	1	1	1	1	1	1
IGHV3.48	1	1	1	1	1	1	1	1	1	1
IGHV3.49	1	1	1	1	1	1	1	1	1	1
IGHV3.52	1	1	1	1	1	1	1	1	1	1
IGHV3.53	1	1	1	1	1	1	1	1	1	1
IGHV3.62	1	1	1	1	1	1	1	1	1	1
IGHV3.64	1	1	1	1	1	1	1	1	1	1
IGHV3.64D	1	1	1	1	1	1	1	1	1	1
IGHV3.65	1	1	1	1	1	1	1	1	1	1
IGHV3.66	1	1	1	1	1	1	1	1	1	1
IGHV3.69.1	1	1	1	1	1	1	1	1	1	1
IGHV3.7	1	1	1	1	1	1	1	1	1	1
IGHV3.71	1	1	1	1	1	1	1	1	1	1
IGHV3.72	1	1	1	1	1	1	1	1	1	1
IGHV3.73	1	1	1	1	1	1	1	1	1	1
IGHV3.74	1	1	1	1	1	1	1	1	1	1
IGHV3.75	1	1	1	1	1	1	1	1	1	1
