"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000289318.1",218.634799650601,-0.399147847771807,0.341431046574614,-1.1690437989639,0.242385985308896,1
"ENSG00000289319.1",1.57189672565067,0.977143100087339,2.30546183929628,0.423838331839665,0.671683720829173,1
"ENSG00000289321.1",2.81132088044929,1.14558715440294,1.67467872129809,0.684063838534334,0.493934855141285,1
"ENSG00000289327.1",16.4338385618982,-0.180704706216013,1.15640731471223,-0.156263890687151,0.875825017700605,1
"ENSG00000289330.1",1.37917812961721,-2.03416015763715,2.28399054732334,-0.890616714688696,0.373134829043744,1
"ENSG00000289331.1",173.370530650117,-0.00355471561468328,0.652095915343937,-0.0054512158887062,0.995650580545856,1
"ENSG00000289332.1",0.32530472142112,1.0119216348249,6.99337818158798,0.144697113261953,0.884950018455256,1
"ENSG00000289333.1",0.316598384586216,-1.47517232915798,4.89655584725476,-0.301267334668516,0.763210647624484,1
"ENSG00000289334.1",41.1899950983793,-0.581141916548028,0.429290660865463,-1.35372597059631,0.175823819353912,1
"ENSG00000289336.1",0.634612148472978,0.599431918755579,3.60540700464883,0.166259154093468,0.867953008921304,1
"ENSG00000289339.1",111.90073622935,-0.308774991855985,0.584031924117338,-0.528695400208893,0.597016768590325,1
"ENSG00000289340.1",47.2571785260997,0.502581285124636,0.662730474906659,0.758349440917775,0.44824181662923,1
"ENSG00000289341.1",169.55064695263,0.0788878536609102,0.45373623365516,0.173862803561915,0.861973285806361,1
"ENSG00000289346.1",24.2234056171102,-0.96291816822377,1.54783088524101,-0.622108123959444,0.533870773412484,1
"ENSG00000289347.1",145.265206738434,-0.84682141123258,0.664895961092147,-1.2736149123866,0.202799924661458,1
"ENSG00000289349.1",0.457269874763947,2.42634312159398,6.33593273741048,0.382949633803347,0.701757108890633,1
"ENSG00000289350.1",0.948035865833276,0.434998962941629,3.16949330092397,0.13724558522172,0.89083668000083,1
"ENSG00000289351.1",194.934888280577,0.0240863844368155,0.590462851635092,0.0407923790126953,0.967461414970385,1
"ENSG00000289353.1",1079.09104399029,0.216331594470718,0.397370379309236,0.5444079522152,0.586160774749952,1
"ENSG00000289354.1",3.85914666639873,1.02566297620297,1.54359960365276,0.664461803291379,0.506394788188535,1
"ENSG00000289359.1",6.85456955766152,2.11891698326374,1.86070899916659,1.13876860068544,0.254799681391737,1
"ENSG00000289361.1",64.3568944530027,-0.396370165569826,0.713378030698114,-0.555624295272924,0.578467719246122,1
"ENSG00000289364.1",2.92997669487434,-0.897819678388706,1.92936247244536,-0.465345258452534,0.641684229053459,1
"ENSG00000289365.1",12.3761061848746,0.917762550988805,0.820102732241918,1.11908242090587,0.263104978609895,1
"ENSG00000289366.1",8.44704492647231,-0.386032169447253,0.957354129829036,-0.403228186330789,0.686780366103397,1
"ENSG00000289370.1",20.2384583033178,0.169351001885163,0.619041631725454,0.273569648963884,0.784415361077399,1
"ENSG00000289371.1",21.6328197931469,0.687774772183181,0.856480027480144,0.803024881043272,0.421960353672663,1
"ENSG00000289373.1",0.573622784500325,0.999527372661965,3.65689544829693,0.273326756751402,0.784602049205451,1
"ENSG00000289377.1",23.1195502851149,-0.0908178052938816,0.774599323267893,-0.117244880760724,0.9066660024427,1
"ENSG00000289378.1",171.793270181215,-0.19931358595768,0.229309949254135,-0.86918856598232,0.384744000370824,1
"ENSG00000289379.1",11.6786751442046,1.04590099490718,0.719561987176447,1.45352452401118,0.146078175678767,1
"ENSG00000289382.1",33.6594616217383,0.436496690417135,0.592401071554618,0.736826301261831,0.46122798656341,1
"ENSG00000289383.1",0.820551993909644,1.82209469385326,2.835184926408,0.642672256360273,0.520436786801817,1
"ENSG00000289384.1",4.98254300464781,0.604376843680012,1.81635991757023,0.332740685275909,0.739330035396828,1
"ENSG00000289388.1",1.97527320186159,2.44101971845063,2.27478195458789,1.0730785487055,0.283235874753315,1
"ENSG00000289393.1",104.614393718204,-0.206561946998087,0.240972875341661,-0.857199992759414,0.391334366489111,1
"ENSG00000289394.1",30.900317393692,0.0311285722066514,0.491160500046564,0.0633775969437695,0.949465826429388,1
"ENSG00000289395.1",8.06634405704199,0.480052092845415,0.952981617803846,0.503736991225182,0.61444621027818,1
"ENSG00000289396.1",64.5087879442457,0.115014885646811,0.318966834500824,0.360585719912877,0.718409165991017,1
"ENSG00000289397.1",6.50851857543901,1.06735151110408,1.10607753950188,0.964987962403394,0.334550841118003,1
"ENSG00000289399.1",64.213378606349,0.199781841484409,0.370557001479459,0.539139297562249,0.589790741708147,1
"ENSG00000289402.1",0.484914419025475,0.795208285729389,4.64217890450429,0.171300654733018,0.863987365670606,1
"ENSG00000289404.1",1.54273436129765,0.892586900735909,2.50133339274659,0.356844434781964,0.721208269123716,1
"ENSG00000289405.1",5.69626477424173,-0.403446674525676,1.14879900222025,-0.35118995903195,0.725445842523151,1
"ENSG00000289406.1",33.0752466491571,0.372249203575035,0.511122972380408,0.728296757708604,0.466431946670613,1
"ENSG00000289407.1",7.51181858107814,1.19273796186913,0.918480061073601,1.29859973277477,0.194081329738979,1
"ENSG00000289409.1",0.763321254240294,2.40213573833166,2.58896700706504,0.927835593028593,0.353492857964615,1
"ENSG00000289410.1",13.1210950523626,0.941981546831897,0.842938191857983,1.11749776665784,0.26378155396368,1
"ENSG00000289412.1",15.1766758405944,-0.107405848710705,0.723257641817769,-0.148502888183472,0.881945906788065,1
"ENSG00000289416.1",5.34594971727807,-0.67603268410423,1.27324617280639,-0.530952064528239,0.595451997321627,1
"ENSG00000289421.1",7.38432306522261,-0.231077592339405,0.955625634237933,-0.241807653604519,0.808929208159708,1
"ENSG00000289424.1",83.9114224740875,0.608985191935403,0.439751333855088,1.38483989712259,0.166101428342695,1
"ENSG00000289425.1",67.295518091433,0.243397805191403,0.333791290481869,0.729191600056516,0.465884468742046,1
